MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
0.7,19.2,0,24,6,15,71,34,1021.1,1018.6,9.9,18.3,0,0
12.2,21.7,0,54,20,17,66,43,1010,1006.3,17.2,20.3,0,1
0.2,12.2,0,33,13,19,71,57,1026.6,1022.2,6.5,11.5,0,0
7.8,14.2,0.4,24,7,15,65,59,1024.7,1025.1,12.4,13.3,0,0
7.7,23.5,0,46,22,9,45,16,1024.5,1020.8,12.3,20.9,0,0
8.7,14.4,0.6,59,33,31,80,69,1008.5,1007.3,10.4,13.4,0,1
3,16.2,0,26,11,9,63,58,1029.9,1027.6,11.3,14.9,0,0
7.9,21.6,0,35,17,20,69,29,1023.4,1019.6,14.2,21.5,0,0
1.7,14,6.4,20,7,9,99,53,1034.8,1033.8,4.8,12.9,1,0
11.9,19.6,0,65,31,44,52,55,1012,1014.2,16.7,15.8,0,0
6.3,14.2,0,30,9,17,78,67,1027.3,1022.2,9.4,12.4,0,0
7,13.3,0,52,20,19,61,74,1015.7,1011.7,9.7,10.5,0,1
17.1,39.8,0,50,17,26,19,17,1006.4,1006.1,34.2,35.4,0,0
6.8,11.5,0.2,30,7,7,86,77,1032.2,1031.2,8.5,10.3,0,0
1.6,17.3,0.6,31,9,17,75,37,1022.1,1018.6,9.3,16.3,0,0
12.7,26.3,0,48,11,6,59,23,1020,1016.2,15.8,25.2,0,0
12.9,32.9,0,31,20,7,66,21,1017.4,1015.2,17.3,31,0,0
18.5,23.2,0,61,28,28,77,41,1011.9,1013.9,19.6,21.8,0,0
8.9,29,0,39,4,17,63,17,1008,1005.2,17.3,28,0,0
12.8,22.4,0.8,50,15,30,79,46,1012.1,1010.8,17.6,21.3,0,0
11.1,17.5,0.6,50,15,28,69,51,1015.6,1013.7,12.8,16.3,0,0
10.6,24.4,0,37,9,19,47,27,1023.6,1022.4,18.4,24.3,0,0
11.2,24,0,44,9,20,52,37,1018.9,1015.1,17.8,22.3,0,0
12.4,18.4,0,70,41,35,68,89,1007.1,1007.4,15.1,15.3,0,1
9.6,20.5,0.4,72,20,37,44,63,1014.5,1011.8,14.6,13.8,0,1
11.9,18.7,2,46,20,26,66,66,1013.1,1013.3,13.9,15.2,1,0
3.7,10,2.2,50,17,31,89,83,1014.4,1013,6.1,7.2,1,1
9,14.4,0,33,19,22,79,57,1027.2,1022.7,8.8,13.4,0,0
11.4,38.7,0,35,7,19,20,4,1015.5,1012.3,27.9,37.2,0,0
13.6,26.1,0,50,17,15,33,26,1022.7,1018.2,21.6,24.5,0,1
6.7,22.7,0.2,37,22,24,68,44,1018.6,1016,14.5,21.8,0,0
11.3,23.5,0,54,20,20,67,33,1024.6,1021.4,14.5,22.8,0,0
8,17.9,0,30,17,11,78,57,1026.4,1022.7,11.4,17,0,0
22.1,33.3,0,46,9,20,62,63,1009.9,1006.7,28.3,29.9,0,1
4.7,19,2.6,33,19,19,75,43,1020.8,1017.9,11.9,17.8,1,0
16.1,26.4,0,54,22,20,77,33,1015.2,1013.3,17,25.3,0,0
4.4,13,0.4,39,11,17,81,69,1016.3,1013.6,9.3,11.3,0,1
5.4,18,0,30,9,15,59,41,1028.3,1025,13,17.9,0,0
8.7,13.8,5.6,33,6,19,91,79,1019.6,1018.7,9.5,12.8,1,1
10.2,22.9,0,46,20,22,52,26,1019.3,1016.7,14.1,21.9,0,0
6.6,14,12.4,54,22,33,83,61,1013.9,1014.2,10.2,12.4,1,1
6.9,27.4,0,33,13,11,53,15,1020.9,1016.3,15.4,26.8,0,0
1.9,20.3,0,39,7,9,61,37,1024.6,1022.2,10.9,18.6,0,0
9,14,0,72,41,28,92,73,1013.9,1015.9,11,12,0,1
8.1,23.1,0,39,17,20,56,39,1024.3,1018.8,16.8,22.6,0,0
12,22,0,35,13,17,77,37,1024.1,1022.1,14.4,21,0,0
4.4,12.4,9,26,0,9,100,91,1031.1,1031.1,6.2,11.1,1,0
11.1,19.9,0,46,20,17,71,69,1012.7,1013.3,18.4,17.4,0,0
6.4,12.6,15,67,30,39,96,84,1011.9,1013.8,9,12.6,1,1
2.4,15.2,0,22,9,15,69,55,1026,1023,9.7,14.3,0,0
4.5,24.6,0,31,19,7,60,24,1025.4,1021.9,12.4,23,0,0
8.2,13.5,1,39,11,19,99,65,1014.7,1012.7,9.2,12.4,0,0
5.2,23,0.2,33,11,17,63,43,1014.6,1011.4,16.5,22.5,0,0
9.2,15.1,1.4,57,31,33,84,53,1012.8,1011.7,11.6,14.5,1,1
3.7,22.4,0,30,7,15,71,24,1024,1019.4,13.8,21.9,0,0
8.2,16.4,0,39,20,22,54,37,1026,1021.1,10.1,15.2,0,0
22,37.8,0,59,17,35,9,8,1011.2,1007.9,31.4,36.7,0,0
5.3,14.7,0,35,22,15,58,54,1019.1,1015.6,10.9,13.3,0,0
17,34.8,0,33,15,15,44,16,1016.1,1012.7,23.1,33.2,0,0
9,19.3,0.3,46,19,15,62,40,1023.8,1021.6,11,18.9,0,0
17.3,24.2,0,28,11,15,65,57,1021.6,1020.5,20.3,21.5,0,1
9.6,19.1,1.8,31,9,15,83,55,1022,1022,13.8,17.5,1,0
13.3,21.1,0,35,9,9,87,51,1015.5,1010,14.6,20.8,0,1
4.8,12.8,0.2,44,22,26,95,76,1019.9,1018.4,8.8,12,0,1
17,29.1,0.2,35,13,17,52,24,1010,1008.8,22.5,28.9,0,0
5.5,23.2,0,30,15,13,62,30,1027.6,1023.1,14.8,22.4,0,0
-0.5,14.2,0.2,28,7,17,79,45,1034.8,1032,6.5,13.5,0,0
3.7,13.9,0,46,20,13,52,50,1024,1022.4,12.8,12.9,0,0
9.4,26.7,0,39,24,20,36,25,1016.3,1011.8,18.7,25.5,0,0
7.8,22,1.6,28,7,13,70,47,1020.3,1019.4,13.9,19.6,1,0
5.1,14.8,0.4,24,9,15,97,70,1031,1030.3,9.5,14.4,0,0
10.5,29.4,0,28,4,13,40,16,1017.9,1014.8,21.1,28.6,0,0
6.9,12.5,0.7,72,46,44,81,61,1011.8,1013.1,10.1,11.3,0,1
8.4,22.9,0,33,17,11,62,23,1029.4,1025.9,14.1,22.7,0,0
8.8,28.4,0,30,19,13,70,26,1023.2,1019.1,13.6,26.5,0,0
9.7,27.3,0,39,17,20,45,17,1033,1027.4,13.4,25.7,0,0
8.8,13.7,5.4,31,17,17,99,77,1022.5,1021.7,9.5,13.5,1,0
13.9,27.2,0.2,35,13,20,82,46,1017.5,1014.9,16.9,26.5,0,0
11,26.7,0,56,13,31,44,24,1015.4,1012.4,20.2,26.2,0,0
11,18.4,0,40,17,9,44,44,1018,1015.1,13.6,17.1,0,1
14.7,20.5,22.2,37,15,17,74,58,1020.6,1019.4,15.9,19.5,1,0
15.5,28.5,0,41,13,13,100,23,1018.2,1016.3,16.9,27.1,0,0
7.5,12.9,0,35,22,15,79,70,1031.5,1027.2,9.7,12.7,0,0
9.9,26.3,0,57,9,41,29,67,1018,999.8,22.4,19.1,0,0
15.2,35.5,0,33,13,17,44,11,1013.9,1010.4,22.7,34.2,0,0
17.9,40.6,0,69,15,19,12,16,1010.5,1008.3,35.1,37.6,0,0
10.3,21.8,0,35,11,19,53,31,1015.3,1013.2,15.3,20,0,0
5.9,21.9,0,39,9,15,52,33,1017.3,1016.1,14.3,20.2,0,0
10.8,25.7,0.2,26,15,6,53,25,1020,1017.8,17,25,0,0
13.4,22.9,0,28,11,13,67,56,1023.4,1020.3,17.3,21.9,0,1
4.8,12.7,0.2,28,0,13,96,59,1033,1030.7,8.7,12.4,0,0
9.2,21,0.4,35,9,19,94,53,1015.7,1013.8,13.2,19.3,0,0
7.9,15.2,1.9,48,22,26,58,84,1015.7,1013.5,12.4,12.2,1,1
19.5,25.3,53,46,11,26,86,76,998,999.7,21.6,23.6,1,0
10.8,19.3,0,50,22,26,76,49,1014.6,1014.4,13.9,18.1,0,0
10,14.7,12.6,46,15,31,97,75,1020.3,1019,12.4,14.1,1,1
3.6,15.2,0,48,24,22,51,41,1022.1,1019.4,10.9,14.7,0,1
17.1,28.4,0,22,13,7,92,47,1013.9,1012.1,18.7,26.6,0,1
11.9,23.6,24.8,46,13,22,78,53,1009,1008.3,16.8,23,1,0
14.8,28.7,0,57,22,30,32,9,1019,1016.9,18.7,28.2,0,0
8.9,23.7,0.2,44,15,20,62,32,1016.5,1012.8,16.1,23,0,0
3.9,18.2,0,31,13,18,76,48,1033.9,1029.5,11,17.1,0,0
5.8,13.4,1.4,46,26,28,65,48,1022.6,1022.2,10,13,1,0
8.9,22.6,0,28,13,11,70,26,1023.7,1019.8,14.9,21.7,0,0
16.3,31.2,0,39,15,9,60,24,1015.3,1013,20.2,30.4,0,0
5.1,21.2,0,26,6,17,74,45,1024.6,1022.1,15.2,20,0,0
10.3,15.7,8.6,39,9,24,99,56,1016.5,1015.9,11,14.8,1,0
8.5,17.2,0,39,20,20,56,45,1026.6,1022.8,9.9,16.4,0,0
10.8,21.9,0,46,22,28,45,29,1012,1012.6,16,20.3,0,0
9.7,30.8,0,56,7,17,33,18,1011.8,1007.6,22.8,29.1,0,0
12.2,37.1,0,35,15,13,29,9,1011.9,1006.9,24.5,35.4,0,0
-0.2,12.9,0,31,7,11,83,51,1023.3,1019.7,5.5,12.1,0,0
9.5,13.3,4,39,17,17,100,83,1024.5,1024.1,11.5,12.9,1,0
7.4,9.4,0.8,48,11,26,87,95,1009.4,1005.1,8.9,8.8,0,1
23.8,37.7,0,50,11,11,30,48,1012.8,1010,32.8,28.7,0,1
0.3,10.7,2.2,20,7,9,95,90,1029.3,1028.3,4.7,10.1,1,0
10.1,21.9,0,37,13,9,66,41,1020.8,1018.5,14.2,20.3,0,0
5.1,16.5,0,52,13,17,69,70,1010.2,1007.5,11.2,14.5,0,1
1.3,21.7,0,19,7,6,80,33,1026.9,1023.6,9.7,20,0,0
5.7,13.2,5.2,46,28,26,93,69,1019,1018.2,8.5,12,1,0
6.3,16,0,59,22,31,59,46,1008.8,1002.2,11.3,15.1,0,1
9.5,12.4,1.1,67,30,28,73,91,1004.9,1001.8,10.6,9.3,1,1
4.5,22.8,0,46,11,24,76,28,1012.9,1010.1,13.9,20.9,0,0
-1.8,13.8,0.1,22,6,13,86,54,1032.5,1028.7,4.5,13,0,0
8.7,14.8,6.4,35,6,20,96,84,1013.3,1011.2,10.1,13.6,1,0
6,29.1,0,37,9,15,17,10,1020.6,1015.9,22.4,28.4,0,0
7.2,25.6,0,43,6,13,62,32,1022.7,1019.8,15.9,25.1,0,0
15.8,24.4,0,35,7,20,86,65,1009.5,1007.9,17.8,24.4,0,0
2.9,24.3,0,37,22,13,33,9,1032.6,1029.3,16.9,23.3,0,0
10.2,31,0,41,0,22,32,15,1014.4,1013.3,23,30.7,0,0
7.2,20.6,0,50,17,28,46,32,1022.7,1020,13.1,19.7,0,0
4.5,17.7,0,22,0,9,78,52,1032.2,1029.1,12,16.7,0,0
14.2,19.6,1.2,48,11,17,87,57,1014.5,1013.7,14.2,18.6,1,0
13.3,17.6,3.8,28,15,15,96,90,1024.2,1022.6,13.4,16.1,1,0
8.1,14.4,2.4,69,24,28,76,67,1010.9,1011.5,11.8,13,1,0
8.9,28.2,0,24,13,9,75,34,1020.9,1018.8,13.7,25.1,0,0
1.7,12.5,0,20,13,9,83,57,1027.7,1025,6.3,11.5,0,0
9.2,24.7,0,48,19,26,38,13,1015.7,1009.8,14.1,24,0,0
16.2,32,0,39,15,15,59,28,1015.4,1013.7,20.5,30.1,0,0
16.1,32.8,0,41,19,11,39,15,1016.9,1014.9,22.2,30.8,0,0
9.1,18.2,2,67,9,20,66,42,1017.8,1013.1,11,17.1,1,1
4.7,19.5,3.8,39,7,15,89,52,1016.1,1014.5,12,18.5,1,0
8.5,11.5,0.3,28,9,15,91,73,1019,1014.8,9.4,11,0,0
11.5,29,0,31,15,13,41,20,1023.8,1019.9,20.2,28,0,0
9.9,14.8,0.4,83,43,39,77,82,1004.4,1004.7,11.2,9.5,0,1
9.5,24.3,0,52,17,30,75,37,1007.8,1006.2,16.8,23.5,0,0
10.5,25.1,0,48,22,19,55,19,1019.5,1016.8,13.8,23.3,0,0
15.2,21.5,0,50,20,30,56,41,1015.8,1017.6,20.4,21,0,0
23.5,33.3,0,31,7,13,50,32,1015.3,1013.4,27,32.3,0,0
11.2,30.3,0,37,17,19,23,14,1007.9,1002.4,20.1,29.7,0,1
13.1,34.5,0,31,19,17,19,10,1012.6,1008.2,24.8,33.9,0,0
2.2,10.5,0,28,11,15,83,57,1025.9,1023.9,5.4,8.8,0,0
5.9,13.3,1.6,39,20,26,89,59,1021.5,1019.7,8.7,12.4,1,0
13.2,17.8,0,54,28,24,33,43,1009.8,1007.4,14.4,17,0,1
8.4,20.2,0.8,50,20,28,60,22,1027.2,1024.4,12.1,19.2,0,0
11.6,31.7,0,37,19,13,34,18,1018.1,1015.3,18.9,30.5,0,0
2.1,10.8,0,26,9,7,58,49,1034.2,1031.2,7.3,9.7,0,0
11.4,21,0,40,24,18,49,45,994.9,1016,17,20,0,1
5.1,15.9,0.1,31,20,19,71,63,1023.4,1020,7.2,11.9,0,0
10.2,28.3,0,37,13,20,64,20,1015.7,1012.4,15.9,27.1,0,0
12.2,21.4,0.3,50,22,22,78,28,1014.4,1016.1,15.4,20.4,0,0
12.2,15.3,2.1,85,28,33,81,92,1005,1001.5,12.5,10.2,1,1
7.7,15.2,0.2,50,19,33,89,81,1015,1014,11.1,13.7,0,1
13,27.3,0,91,26,31,31,40,1004.1,999.2,22.6,22.5,0,1
15.5,23.9,0,57,24,33,67,52,1009.3,1006.8,18.3,21.6,0,1
3.4,22,0,31,4,15,74,44,1020.9,1018.1,11.9,21.4,0,0
15.7,31.8,0,28,4,11,55,25,1017.6,1015.7,23.2,29.8,0,0
6.8,11.9,0,41,22,19,74,80,1022.3,1021.7,9.2,11.1,0,0
10.5,28.9,0,41,19,7,35,13,1018,1014.5,16.8,26.4,0,0
6.4,11.1,0.4,56,28,24,83,51,1022.7,1023.2,7.1,10.6,0,0
7.8,31.7,0,41,7,15,29,12,1013.9,1010.1,22.9,29.7,0,0
7,12,1.5,63,24,35,97,86,1017.7,1014.2,8.7,9.7,1,1
1.2,17.9,0,33,7,17,81,40,1029.1,1026.7,10.2,17.8,0,0
13,26.6,4.8,31,13,13,71,24,1013.2,1011.1,15.5,24.6,1,1
12.1,22.3,0,35,11,17,64,54,1013.6,1011.8,14.9,20.2,0,0
8.9,13.8,2.2,65,28,33,83,56,1014.8,1016.3,10.1,12,1,1
12.6,26.8,0,43,20,19,58,29,1032.6,1029.7,16.3,26.1,0,0
11.7,15.6,1.4,19,0,11,95,65,1027,1024.7,12.4,15.4,1,0
8.1,23.7,0,35,13,20,59,33,1024.4,1021.5,13.9,22.7,0,0
10.4,29.7,0,33,7,11,60,20,1017.7,1014.6,20,27.9,0,0
0.7,14.5,0,37,9,20,74,59,1023.8,1019,8.1,14.1,0,0
14.5,29.8,0,52,17,22,58,18,1017.7,1015.6,19.1,29,0,0
9.9,17.9,7.2,57,22,22,91,52,1015.4,1013.8,11.9,17.4,1,0
5,14.2,0,28,7,13,75,51,1021.2,1017.2,10.2,13.5,0,0
4.7,16.7,0,48,26,26,67,66,1023.4,1021.4,13.3,15.4,0,1
5.2,29.1,0,39,13,22,65,18,1019.1,1014.4,15.6,27.3,0,0
8.9,28.2,0,76,28,37,14,6,1009.9,1004.1,20.3,27.4,0,1
10.3,30.4,0,33,19,9,55,21,1022.2,1018.7,17.4,28.5,0,0
21.4,25.3,0.4,33,0,11,67,43,1007.8,1007.2,24,24.7,0,1
14.1,28.4,0,35,2,20,52,35,1011,1009.8,23.9,26.7,0,0
8.9,25.6,0.1,61,7,28,66,22,1013.7,1008.2,17.2,25.1,0,0
6.8,18.5,0,46,9,26,55,39,1021.8,1020.3,14.8,18.1,0,0
7.8,16.3,1,33,13,17,92,50,1024.7,1024,9.8,15.1,0,0
7.1,19.6,0,44,17,17,83,76,1019.6,1019.6,14.2,15.6,0,0
8.8,18,0.2,35,13,9,75,53,1027.7,1024.6,13.1,16.5,0,0
18.8,31.6,14.8,61,13,31,70,87,1002,999.3,24.1,21.2,1,1
5.7,21.5,0,37,14,18,66,41,1026.8,1024.1,15.3,21.1,0,0
3.9,14.9,0.1,20,7,11,84,58,1031.4,1027.7,8.6,14.1,0,0
6.2,21,0,33,11,7,67,39,1021.9,1019.5,14.3,19.8,0,0
8.4,14.8,2.6,41,24,17,86,75,1009.6,1010.7,11.7,13,1,0
19.8,32.9,0.6,59,4,22,86,57,1018.9,1018.3,20.9,24.5,0,1
13.3,26.5,0,39,11,11,56,32,1014.9,1013.2,17,25.8,0,0
1.4,20.1,0,19,6,7,69,36,1023.9,1021.1,11.4,18.8,0,0
10.6,15.9,0.2,28,9,13,79,60,1022.9,1019.1,12.2,15.4,0,0
6.9,11.6,40,94,20,54,94,96,992.1,993.6,10.9,10.8,1,1
7.2,12.8,0.8,43,20,22,78,86,1022.7,1021,9.9,11.2,0,1
12.9,30,0,37,19,13,37,12,1018.2,1015.9,16.7,28.6,0,0
4.1,18,0.3,28,7,13,93,49,1023.4,1020.9,9.5,17.5,0,0
8.4,11.9,0.8,28,13,11,90,81,1035.3,1033.9,9.1,11,0,0
11.5,26.3,0,41,17,13,60,26,1023.8,1020.4,17.2,25.9,0,0
8.5,23.6,1.3,33,9,11,77,45,1022.4,1020.9,15.9,21.7,1,0
12,35,0,31,9,13,30,6,1021.6,1018.9,22.4,33.8,0,0
12.9,19.2,26,44,19,24,94,76,1011,1011.3,14.7,17.4,1,1
4.2,15.9,0,41,9,17,74,54,1019.6,1014.3,9.2,15.7,0,1
11.1,22.8,0,30,11,19,63,32,1015.4,1015.1,15.6,20.3,0,0
2.6,20.1,0,19,6,6,75,27,1026.6,1023.9,9.5,19.3,0,0
27.4,42.1,0,52,11,13,21,8,1008.4,1005.4,32.1,40.8,0,0
2.2,18.3,0,24,9,9,68,29,1027.1,1022.1,9.9,17.7,0,0
13.3,34.5,0,28,15,13,14,11,1012.4,1009.5,26.1,32.7,0,0
12.5,27.2,0,50,19,17,65,31,1019.5,1018.3,15.2,23.3,0,0
0.5,13.6,0,24,2,9,95,58,1026.6,1024.5,6.3,12.5,0,0
17.8,21.3,3,46,13,19,94,94,1011.3,1005.6,18.7,18.9,1,1
3.7,13.1,0,33,13,19,93,60,1031.9,1029,8,11.8,0,0
10.4,18.7,2.6,39,17,24,80,51,1017.2,1017.6,13.6,17.2,1,0
1.2,12.2,0,19,9,9,72,66,1021.7,1019.2,9.3,11.5,0,0
11.6,21.6,0,43,11,20,79,36,1014.9,1014.8,14.3,20,0,0
6.6,22.8,0,35,13,22,58,36,1020.8,1018.9,15.5,21.5,0,0
-3.5,11.1,0,31,6,15,44,48,1030.3,1026.5,3.3,10.6,0,0
5,10.5,0.1,26,7,7,70,62,1030.6,1029.2,9.4,9.8,0,0
5.7,16.9,0,37,19,13,53,35,1025.9,1022.3,10.7,15.9,0,0
11.1,23.3,0,30,9,15,87,36,1020.9,1017.5,12.5,22.5,0,0
14.2,30.3,0,30,9,11,46,22,1013,1009.6,20.6,30.2,0,0
12.6,27.3,0,26,6,17,71,51,1019.7,1016.8,19.9,23.4,0,1
13.8,30.4,0,35,17,9,53,20,1018.7,1016.3,19.1,28.3,0,0
6.1,10.6,10.5,65,30,31,90,72,1016.8,1017.6,7.8,10,1,1
12.4,32.5,0,52,9,24,46,16,1011.1,1009.5,22.1,31.7,0,0
8.1,21.1,0,26,0,9,54,24,1027.7,1024.1,12,20.6,0,0
13.1,15.8,0,28,6,19,97,92,1027.8,1026.9,14.2,14.1,0,0
14.3,21.5,0,30,9,19,80,58,1022.3,1021,15.5,20.2,0,0
4.7,21.7,0,35,17,15,65,33,1022.3,1017.5,11.9,20.7,0,0
-1.1,18.4,0,44,7,9,49,20,1022,1017.5,11.1,17.9,0,0
11.6,16.5,3.6,43,22,11,94,84,1016,1016.8,12.3,14.6,1,0
16.6,31.9,0,46,11,17,47,19,1017.8,1018.3,23,30.9,0,0
12.5,33.1,0,28,6,13,60,8,1016.8,1014.6,18.7,32.3,0,0
3.7,14.1,0.6,33,7,17,100,78,1025.5,1023.9,8.8,12.8,0,0
10.9,23.9,0,43,22,22,63,37,1021.1,1019.7,15,21.7,0,0
15.5,38.7,0,33,13,11,15,7,1016.5,1012.4,29.2,37.6,0,0
8.5,21.5,0.2,31,13,20,61,34,1022.3,1019.8,13,20.8,0,0
3.1,12.8,12.2,48,11,15,94,95,1014,1013,7.1,10.2,1,1
6.9,12.9,3.2,48,20,24,87,95,1019.2,1018.6,9.5,12,1,1
8,16,12,52,7,30,93,66,1011.6,1010.6,11.8,14.2,1,0
7.6,26.5,0,39,20,13,46,16,1022.2,1017.9,13.6,22.6,0,0
19.5,32.9,0,40,24,15,35,18,1016.4,1014.2,26.1,31.8,0,0
-0.9,15.5,0,31,6,19,77,56,1029.2,1027.1,6.5,15.1,0,0
12.3,24.1,0,46,17,15,62,40,1018.2,1015.7,14.8,22.4,0,0
10.9,27.7,0,37,17,15,35,11,1019.2,1015.1,17,27.3,0,0
10.2,19.7,0.8,37,17,24,58,38,1025.2,1020.8,13.6,18.8,0,1
16,28.8,0.8,37,17,17,94,38,1007.7,1007.1,16.9,25.5,0,0
24.2,39.6,0,41,20,13,34,12,1015.9,1013.7,27.9,38.1,0,0
8.9,14.7,3,44,15,24,97,71,1014.9,1014,10.9,12.9,1,1
16.6,32.9,0,56,13,26,31,18,1010.8,1005.8,22.5,31.8,0,0
0.2,13,0.2,28,6,13,97,64,1034.1,1032.5,5.7,11.6,0,0
3.8,12.5,0.2,28,7,19,91,57,1024.9,1022.7,7.7,11.7,0,0
13,25.3,0,37,19,17,64,30,1011.9,1008.9,14.1,24,0,0
1.8,12.5,3.6,33,9,24,100,56,1025.2,1024.2,7.3,12,1,0
7.3,14.3,3,44,24,28,84,62,1019.1,1017.3,9.3,13.6,1,0
6.7,24.5,0,46,17,9,55,38,1024.2,1020.1,12.5,22.9,0,0
1.3,10.8,0.2,30,4,7,78,50,1032.9,1031.3,7.3,10.1,0,0
9.8,28.3,0,37,4,19,72,32,1014.2,1012,17.3,27.2,0,0
7.7,26.3,0,43,14,18,36,21,1021.8,1017.2,20.7,25.9,0,0
4.3,19.5,0,28,4,9,86,49,1026.1,1023.2,13.4,18.7,0,0
9.8,20.1,0,41,17,20,60,47,1015.3,1013.7,15.1,18.9,0,0
8.4,14,3.4,48,24,22,89,66,1017.9,1018.9,10.1,13.2,1,1
14.9,25.6,0,41,20,22,54,30,1020,1018.4,18.7,25.1,0,0
8.9,15.8,6.4,52,24,28,80,51,1018.6,1018.8,10.5,14.3,1,0
9.9,21.8,0,31,13,9,77,36,1029.1,1024.6,12.9,21.1,0,0
-0.3,12.4,0,44,20,26,66,50,1019.7,1016.3,7.8,11.4,0,0
8.9,14.7,2,35,17,19,99,77,1021.5,1019.3,10.3,13.9,1,0
7.7,17.8,0,33,7,13,67,58,1021.5,1017,11.9,16.4,0,0
11.3,22.7,1.5,41,13,15,82,23,1026,1025.6,13.8,22.5,1,0
12,29.2,0,41,19,17,52,10,1018,1015.8,18.1,27.5,0,0
