MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
4.9,16.6,4.6,26,0,9,77,39,1026.6,1024.9,10.8,16,1,0
4.7,18.8,0,22,6,7,81,54,1023.1,1021.3,10,18,0,0
19,27.8,0,41,15,20,64,56,1012.8,1011.2,22.3,25.1,0,0
12.3,21.6,0.2,28,15,15,70,54,1024.4,1021.4,17.6,20.4,0,0
17.3,32.7,0,39,17,13,59,21,1021.9,1018.1,21.6,31.6,0,0
21.4,32.3,0,44,9,22,48,41,1009.5,1006.4,25.5,30.1,0,0
3.3,16.8,0,22,6,9,66,40,1025.3,1022.3,10.6,16,0,0
20.8,35.1,0,35,13,19,39,38,1006.7,1003.7,28.8,31.9,0,0
14.3,26.3,0,30,11,17,50,42,1014.8,1010.3,19.2,23.9,0,0
6.5,19.6,0,22,7,9,58,44,1022.1,1019.4,14.9,19,0,0
4.3,19.4,0,28,0,15,68,35,1023.5,1018.4,11.6,19,0,0
9.5,18.1,0.4,22,7,6,68,48,1017.1,1013.6,12.5,17.3,0,0
13.7,23,0,22,4,11,43,54,1022.8,1019.6,16.7,21.9,0,1
8.7,21.1,0,24,6,9,73,49,1024.3,1019.5,13.5,20.7,0,0
15.7,32.3,0,26,11,11,56,30,1015.2,1010.8,20.8,31.5,0,0
12.9,23.5,0.2,31,13,13,56,38,1019.9,1017.2,18.2,22,0,0
3.8,19.8,0,31,6,11,78,47,1032.9,1029.8,11.5,19.4,0,0
12.6,21.6,3.4,31,9,11,93,65,1017.6,1017.4,16,20.6,1,0
16.3,25.5,0,48,11,28,61,48,1011.1,1009.7,22.7,24,0,0
6.5,22.4,0,33,17,13,66,45,1020.2,1016.1,15.3,21.1,0,0
2.1,19.4,0,22,6,6,78,39,1033.2,1030.5,9.7,19.2,0,0
11.5,22.1,3,31,11,17,64,47,1022.9,1021,17.6,21.1,1,0
17.4,29.2,0,35,9,17,54,48,1012.7,1012,24.6,27.8,0,0
9.7,24,0,19,4,6,73,43,1024.7,1021.6,16,23.5,0,0
15.4,26.9,0,37,15,19,65,53,1020.5,1016.5,19.9,25.7,0,0
14.8,20.5,10.4,33,9,11,85,66,1012.2,1012.1,16.8,18.2,1,1
19.3,36.3,0,52,24,17,29,34,1013.5,1008.8,27.3,27.9,0,0
17.5,22.7,0,43,17,22,61,55,1011.6,1010.9,20.2,21.3,0,0
14,27.4,0,44,11,15,60,40,1019.7,1017.8,17.2,26.1,0,0
7.2,18.8,0,35,7,17,74,74,1011.5,1011.5,15.2,15.2,0,1
13.1,25.8,0,39,9,20,49,38,1023.4,1020,18.1,24.4,0,0
10.6,18.6,2.6,50,11,22,84,70,1013.4,1009.6,13.8,16.7,1,1
10.7,17.3,0,28,11,4,63,48,1027.3,1024.9,12.3,16.6,0,0
20.2,34.2,0,33,15,13,59,34,1007.6,1005.5,24.6,32.7,0,0
5.7,19.6,0,26,7,11,76,57,1027.9,1025.6,13.3,18.1,0,0
16.9,22.5,11.2,22,2,9,82,66,1009,1006.2,20.6,22.2,1,1
15.6,30.4,0,35,13,13,47,20,1015.4,1010,20.3,29.4,0,0
14.1,30.5,0,26,9,7,65,39,1022.6,1018.8,21,29.9,0,0
18.8,28.3,0,43,15,19,62,53,1013.1,1012.6,23.5,26.5,0,0
14.5,23.4,0,30,11,15,67,66,1009.3,1009.6,21.4,20.4,0,0
13.3,26.1,0,50,19,31,40,36,1018.2,1015.5,18,24.2,0,0
8.3,17.8,0,24,7,13,80,58,1022.6,1019.9,13.2,17.2,0,0
11.8,17.6,8,69,19,28,59,57,1010.3,1010.3,15.8,17,1,1
15.6,27.9,0,43,15,17,38,28,1015.8,1011.7,21.9,27.4,0,0
8.3,17.5,6.2,26,2,7,96,65,1020.6,1020.2,11.1,16.9,1,0
15.9,34.9,0,39,19,9,32,11,1020.8,1016.4,24.9,34.6,0,0
5.1,19.6,0,31,13,15,73,45,1025,1020.3,12.8,19.1,0,0
10.5,17,5.2,37,7,17,67,51,1021.5,1020.3,13,15.8,1,1
14.6,26.1,0,31,15,13,57,37,1027.1,1023.1,19.5,25.8,0,0
3.2,17.5,0,30,9,9,55,38,1031.2,1027.4,11.7,17.1,0,0
21.6,28.5,0.4,33,9,15,65,49,1013.2,1011.6,24.9,27,0,0
14.4,21.5,16,54,7,24,80,65,1015.5,1013.2,18.6,19.3,1,1
16.2,30.8,0,35,15,9,51,25,1020.9,1015.6,21.2,29.8,0,0
15,23.4,0.4,39,13,19,60,44,1015.5,1015,18.8,22.6,0,0
2.6,15.6,0,20,4,9,78,47,1031.2,1027.3,8.6,14.9,0,0
15.8,22,4.4,37,17,15,68,58,1017.3,1017.4,17,19.3,1,1
14.8,31.8,0,22,7,13,73,41,1012.3,1009.7,20.2,30.5,0,0
13.6,23.6,0.2,33,13,2,64,89,1005.7,1003.7,19.3,16.8,0,1
13.1,27.4,0,43,11,19,54,47,1016.3,1013.4,20,25.2,0,0
15,23.2,1.4,37,15,17,66,52,1006.6,1006.9,19.4,23,1,0
13.5,27.3,0,31,13,9,47,32,1020.9,1016.8,18.9,26.1,0,0
10.2,22.4,0,39,9,15,78,62,1018.7,1017.2,15.9,20.8,0,1
17.4,28.3,0,30,7,19,59,51,1009,1006.2,22.4,26.1,0,0
20,35.3,9.8,31,9,13,45,47,1005.7,1003.8,32.6,32.7,1,0
12.8,22.6,0,37,9,13,55,37,1024.8,1020.2,15,21.6,0,0
4.8,17.9,0,31,9,15,75,53,1028.3,1023.4,10.6,17.4,0,0
6.3,20.8,0,24,9,9,72,42,1027.3,1023.7,13.1,20.2,0,0
10.2,20.9,0,41,17,20,56,90,1018.2,1016.2,18.4,15.5,0,1
9.9,21.9,0,39,13,19,59,48,1020.9,1018.3,18.3,20.8,0,0
7.2,19.6,0,35,9,13,80,58,1013.4,1009.2,14.6,18.6,0,1
21.1,38.7,0,33,19,15,56,29,1012.3,1007.8,25.8,37.1,0,0
20.3,24.6,0,30,7,17,85,70,1015.7,1014.2,21.2,23.9,0,0
17.8,27.9,0,37,15,19,56,47,1013.3,1011,22.2,26.6,0,0
11.2,24.6,0,48,15,17,77,36,1009.5,1003.5,16.3,22.9,0,1
21.4,34,0,28,15,9,67,51,1013.4,1010.4,26,32.3,0,0
24,37.8,4.8,37,9,11,90,38,1012.4,1009.7,25.3,37.3,1,0
4.7,19.4,0,31,6,11,64,60,1019.2,1015.5,9.9,18.2,0,1
10.4,18.1,2,26,0,9,89,54,1020.1,1019,13,17.3,1,0
12.9,22.5,0,39,11,15,59,38,1014.1,1013.7,17.1,22.2,0,0
19.7,34.2,0,43,11,19,51,37,1012.5,1010.2,25.8,33,0,0
7.6,18.7,0,22,6,9,87,47,1022,1019.9,13.3,18.4,0,0
7.7,18.9,0,31,7,17,79,46,1017.7,1015.6,13.4,18.1,0,0
10.4,17.2,4.8,54,19,22,63,49,1016.6,1018.9,14.7,16.8,1,1
20.9,42.9,0,39,19,7,23,11,1014.6,1010.9,29.9,42.2,0,0
8.4,18.1,0,28,7,17,86,62,1028.1,1027,11.3,16.9,0,0
11.8,24.1,0,31,7,13,55,53,1008.1,1006.5,21.6,22.2,0,0
17,25.9,0,54,17,26,59,46,1017.9,1015.2,19.1,24.4,0,0
11.6,22.8,0,28,7,7,53,36,1019.3,1016.1,15.6,22.4,0,0
13.7,24.1,0,33,13,17,56,41,1022.4,1018.6,16.5,22.8,0,0
9.1,22,0,30,9,13,78,61,1013,1008.1,15.8,20.9,0,1
14.7,22.7,0,43,13,22,50,51,1010.5,1010.5,19.5,21.3,0,0
7.8,24.5,0,28,13,9,60,23,1024,1020,14.4,24.1,0,0
16.9,24.4,0.4,31,6,11,73,93,1015.2,1011.2,17,17.2,0,1
6.2,23.7,0,28,4,7,66,33,1027.2,1024.7,13.8,23.4,0,0
11.5,24.3,0,43,17,15,50,28,1025.6,1023.7,15.6,23.6,0,0
20.6,35.1,0,35,17,17,30,22,1020.6,1017.3,27.7,33.2,0,0
13.2,34.9,0,37,15,20,28,18,1017.3,1014.6,26.5,31.7,0,0
20.8,38,0,41,17,20,31,38,1012.4,1010.6,33,32.9,0,0
18.1,32.1,0,41,24,15,25,46,1011.7,1011.2,26.9,25.2,0,0
11.8,22.4,0,28,7,13,62,38,1025.6,1023.1,16.6,21.1,0,0
14.2,22.3,0,37,11,13,56,37,1020.6,1016.7,17.3,21.9,0,0
6.7,22.4,0,22,7,11,73,42,1019.9,1014.9,14.9,21.5,0,0
8.2,22.5,0,39,9,20,46,52,1022.1,1020.3,18.9,20.9,0,0
13.5,25,0,30,13,11,62,30,1026.3,1023.3,17,23.9,0,0
4.7,20.3,0,41,19,15,51,34,1018.1,1014.1,12.4,20,0,1
15.4,20.3,0,43,11,15,67,94,1005.2,1004.1,18,17.1,0,1
19.9,33.7,0,24,7,11,67,39,1018.3,1017.3,26,32.5,0,0
6.6,22.6,0,24,2,11,66,41,1028.2,1025.2,14.8,21.9,0,0
15.1,25.1,0,39,9,17,51,45,1019.8,1016.9,20.8,24,0,0
14.7,23,0,48,15,22,43,40,1010.6,1008.1,19.1,21.2,0,0
10.5,19.5,0.8,48,11,20,76,54,1020.8,1018.2,14.9,18.3,0,1
14.8,22,0,33,9,20,56,51,1018.3,1017.4,18.2,20.2,0,0
16.1,28.9,0,37,15,17,51,24,1016.2,1011.9,20.4,27.8,0,0
17.2,34,4.4,37,13,19,35,41,1006.4,1004.9,26.7,29.1,1,0
8.5,17.6,0,43,15,15,55,35,1038,1034.3,12.3,17,0,0
4.9,21.2,0,24,6,9,71,39,1023.2,1019.9,13.5,20.8,0,0
10.3,22.8,0,30,9,15,76,61,1024.2,1020.7,16,21.3,0,0
18.6,25.8,13.6,33,15,15,60,42,1004.5,1003.7,22,24.5,1,0
14.3,19.4,32.8,41,13,17,74,52,1010.6,1010.3,15.7,17.4,1,1
10.8,19.7,9,35,7,13,99,73,1021,1017.7,15.1,18.1,1,0
11,21.6,1.2,41,19,19,50,38,1022.6,1021.5,17,20.1,1,0
15.8,25.3,0,28,4,15,70,54,1018,1017,22,24.5,0,0
14.3,22.4,0.2,33,7,15,78,62,1017.2,1016.8,18.3,20.7,0,0
16.5,32.2,0,39,13,20,45,41,1015.5,1010.7,23.3,28.2,0,0
7.9,21.3,0,31,15,9,55,36,1021.9,1019,14.2,20.4,0,0
16.7,27.3,0,52,11,24,61,58,1007.3,1008.9,24.2,25.3,0,0
17.5,36.3,0,39,17,9,41,23,1014,1009.5,24.1,35.4,0,0
10.5,20,2.8,67,13,28,83,52,1011.7,1007,15.4,19.1,1,1
13,29.2,0,33,13,13,47,37,1020.4,1017.5,20.4,26.1,0,0
17.5,24.8,0,43,17,22,49,39,1019,1017.5,20.5,23.4,0,0
10.2,19.6,9,39,9,15,93,85,1017.4,1017,13.2,15.5,1,1
17.6,32.7,0,33,13,11,61,28,1022.2,1018.4,22.4,31.9,0,0
12.2,32.7,0,28,9,7,55,23,1009.3,1004.9,20.7,31.9,0,0
21.6,34.6,0,44,11,15,62,46,1007.6,1005.7,25.1,34.1,0,0
9.7,21,0,33,11,17,64,51,1020.6,1018.1,17.7,19.5,0,0
17.1,31.6,1.2,28,9,13,64,46,1013.6,1010.3,24.4,30.2,1,0
22.3,29,0,41,13,17,58,53,1007.4,1007.4,25.4,27.3,0,0
16.6,30.1,0,41,11,19,54,47,1013.5,1010.3,23.6,27.4,0,0
15.9,30.6,0,37,15,15,46,23,1021.2,1016.2,20.8,29.2,0,0
11.1,26.9,0,63,9,17,66,39,1018.2,1014.4,16.6,23.5,0,1
15.1,23.8,0,37,9,19,65,60,1020.1,1017.2,18.6,22.4,0,0
16.6,32.3,0,35,15,15,46,25,1021.4,1017.3,21.9,31.4,0,0
14.7,29.4,0,35,11,17,44,35,1015.7,1010.7,22.3,27.4,0,0
6.8,22.5,0,35,9,17,47,40,1023.9,1020.6,17.2,21,0,0
8.2,15.9,28.2,63,19,24,63,59,1006.7,1010,13.6,15.1,1,1
12.8,29,0,22,2,11,73,42,1019.3,1015.4,18.1,27.6,0,0
15.9,34.2,0,33,17,7,29,13,1018.5,1014.5,24.4,33.9,0,0
12.7,26.7,0,37,13,15,46,20,1021,1018,20,25.8,0,0
4.4,18.7,0,28,15,11,54,46,1021.8,1015.5,12.2,18.1,0,0
12.3,17.6,6.6,63,15,24,59,35,1017.1,1018.5,14.6,16.7,1,1
18.1,27.5,0,37,4,20,61,56,1007.1,1009,25.5,24.9,0,0
18.1,32.6,0,39,13,11,51,25,1021.4,1018.5,22.6,31.9,0,0
16.1,30.5,0,37,13,13,49,29,1014.5,1010.9,21.5,29.6,0,0
12.1,23.1,0,30,15,11,65,44,1024,1020.2,17,22.6,0,0
14.4,27.5,0,35,15,13,55,34,1018.5,1014.1,18.8,26.6,0,0
10.6,19.5,0,17,0,4,81,58,1024,1023.3,13.7,18.7,0,1
12,26.3,0,26,7,11,51,30,1027,1023.3,18.9,25,0,0
5.8,22.1,0,28,7,13,67,46,1023.5,1021.8,15.6,21.4,0,0
5.9,23,0,22,2,13,62,55,1014.9,1013.4,12.7,21.9,0,0
14.2,35.3,0,31,7,17,44,15,1015.7,1014,23.6,34,0,0
18.1,35.3,0,39,13,17,28,30,1013.1,1009.1,28,30.8,0,0
7,19.7,0,26,6,7,77,48,1020.5,1016.3,11.9,19.1,0,0
17.8,36.1,0,31,13,19,40,31,1009.8,1007.2,27.3,32.8,0,0
18,33.5,0,30,11,9,56,31,1016.5,1011.7,22.9,32.9,0,0
5,18.2,0,24,17,6,56,41,1026.6,1023.7,12.5,17.1,0,0
13.4,20.5,6,46,19,17,65,82,1006.8,1006.5,18.8,15.7,1,1
16.7,28.5,0,37,4,15,54,55,1007.9,1006.3,24.7,24.6,0,0
17.5,25.2,0,44,15,22,61,50,1009.8,1007.6,20.1,24.2,0,0
20.5,26.3,0,43,11,20,77,59,1008.8,1009.2,21.7,24.4,0,0
18.5,24.2,0,35,13,19,56,62,1017.5,1016.8,21.7,22,0,0
14.2,22.2,0,39,11,15,77,93,1006.7,1006.6,18.6,17.3,0,1
14.7,23.7,0,33,11,13,72,71,1007.5,1004.6,20.6,21.8,0,1
14.5,25.4,0,46,7,26,50,47,1017.3,1015.9,20,23,0,0
8.3,18.4,6.4,33,7,15,79,82,1019.4,1020.1,13.6,13.8,1,1
13.3,20.2,1,50,7,19,82,64,1013.7,1008.9,16.9,18.5,0,1
16.6,33.5,0,41,15,17,46,36,1013.7,1009.5,23.5,31.6,0,0
13.1,29,0,37,13,19,49,39,1026.1,1020.8,20.2,26.2,0,0
18.7,33,0,39,9,17,57,49,1016.1,1012.7,24.9,29.7,0,0
6.5,20,2.8,35,11,13,55,49,1023.3,1021.7,13.9,18.6,1,0
15,20,1.4,50,13,20,77,51,1013.1,1014.5,18.4,18.8,1,1
18.8,37.3,0,39,17,15,45,24,1007.6,1004.2,25.2,36.6,0,0
20,24.9,3.4,24,0,11,89,67,1020.2,1018.6,21.4,23.7,1,0
10.5,18.5,2,20,6,9,96,83,1026.8,1025.7,12.7,16.8,1,1
21,30.3,0,39,17,17,59,43,1014.1,1011.1,22.6,29.7,0,0
9.4,20.2,0,24,0,11,91,58,1026,1024,13.7,18.4,0,0
9.1,21.7,0,41,15,24,57,50,1023.3,1020.8,17.5,20.8,0,0
17.9,23.5,0,35,17,19,64,55,1012.4,1011,20.5,21,0,0
9,20.8,4,39,11,11,94,87,1009.7,1007.9,13.4,18.3,1,1
17.8,28.4,0,35,11,17,68,57,1018,1015.5,22.4,26.4,0,0
9,21.4,0,44,11,13,82,55,1013.1,1006.9,13.8,20.3,0,1
22.8,28.4,4.6,37,15,17,81,54,1010.5,1010.9,23.8,27.4,1,0
12.8,20.1,0.8,22,4,9,87,72,1017.7,1015.9,14.9,19,0,1
9.8,30.9,0,33,13,17,29,26,1020.7,1017,22.7,29,0,0
23.1,37.4,0,35,9,17,51,34,1007.4,1004.7,28.2,34.4,0,0
14.1,31.6,0,37,17,13,52,28,1021.5,1016.4,16.4,29.7,0,0
18.1,36.2,0,28,15,11,42,33,1014.7,1012.2,28.2,32.7,0,0
14.8,36.3,0,31,0,17,69,25,1017.6,1014.5,21.2,33,0,0
21.3,37.8,0,30,15,11,25,36,1003.4,1001.8,32.9,31.1,0,0
6.9,23.9,0,30,13,11,48,28,1031.2,1026,16.9,23.3,0,0
14.8,25.4,0,35,20,9,41,31,1022.6,1020.4,19.5,24.6,0,0
13.4,24.5,0,48,17,28,54,48,1020.3,1017.3,18.8,21.8,0,0
14.9,27.3,0,41,13,22,44,45,1018.5,1015.9,21.8,24.4,0,0
4,17.4,0,20,7,7,89,49,1033.7,1030.8,10,17.1,0,0
3.7,20.8,0,37,7,13,58,34,1029.8,1025.8,12.1,20,0,0
2.3,17.3,0,39,11,11,61,40,1026.3,1021.3,10.2,16.8,0,0
19.5,37.1,0,43,19,19,49,23,1013.1,1008.6,24.5,35.9,0,0
24.3,37.5,0,39,24,17,28,42,1008.6,1005.3,31.6,33.8,0,1
17.5,21.5,9.2,56,15,11,79,75,1009.9,1012,18.6,17.5,1,1
22.6,29,0,35,13,20,63,51,1016.8,1015.1,23.6,25.4,0,0
5.6,23.9,0,20,7,6,56,29,1028.7,1024.6,15.2,23.2,0,0
16.3,24,1,31,15,13,72,37,1018.7,1017,17.2,23.5,0,0
13.5,27.2,0,43,13,26,47,51,1019.4,1015.4,20.1,24,0,0
15.4,23.2,0,41,19,17,48,35,1019.3,1015.5,17.6,22.8,0,0
5.3,19.7,0.2,20,9,7,93,49,1025.4,1022.3,9,19.3,0,0
13.3,25.3,0,37,15,13,64,38,1025.3,1022.3,18.3,24.7,0,0
18.3,25.6,0,39,15,19,47,46,1015,1013,22.8,24,0,0
15.5,30.9,0,35,9,22,62,51,1019.9,1016.2,22,25.6,0,0
15.3,20.9,0,46,7,22,67,42,1012.1,1014,18.8,19.2,0,0
16,24.2,0,35,7,17,57,49,1019.5,1016.1,19.6,22.5,0,0
26.1,38.1,0,50,17,20,34,43,1006.1,1006,36.4,34.3,0,0
8.7,27.3,0,30,2,13,60,24,1015.1,1011.5,17.3,26.9,0,0
11.2,21.8,0,37,17,13,60,33,1030.9,1028.3,15,21.6,0,0
18.6,33.9,0,39,17,11,36,21,1021.6,1017.8,24.8,32.9,0,0
19.2,35.6,1,37,9,20,59,44,1015.3,1011.6,27.1,32.6,0,1
13,35.8,0,31,17,17,13,12,1019.2,1015.9,30,32.2,0,0
21.5,29.4,0,41,15,15,64,45,1013.2,1011.7,22.4,28.2,0,0
17.6,30.9,0,43,13,17,49,43,1015.3,1011.6,23.1,28.9,0,0
5.4,19.9,0,28,7,7,69,35,1029.3,1026.8,11.2,19.4,0,0
5.3,22.4,0,24,7,11,59,37,1025.5,1019.4,15.3,21.8,0,1
19.7,31.4,0,43,9,22,39,42,1006.6,1006.4,27,27.4,0,0
13.3,20.8,0.4,28,0,13,92,66,1019.6,1017.5,14.6,19.7,0,0
14.7,21.2,0,28,9,17,70,46,1017.5,1016.4,17.4,20.5,0,0
16.9,34.6,0,33,17,9,42,24,1018.3,1014.5,23.8,33.8,0,0
13.8,20.3,14.6,56,19,17,75,82,1003,1004.3,17.9,17.8,1,1
21.5,40,0,37,15,15,33,25,1005.6,1002.4,31.1,35.9,0,0
9.2,26.5,0,24,2,13,62,35,1023.2,1020.4,15.7,25.8,0,0
15.3,25.1,0,37,13,19,77,63,1018,1016,21.3,23.9,0,0
7.6,15.7,0,22,7,9,71,54,1019.2,1015.7,9.6,14.9,0,1
19.7,27,2.8,24,6,13,77,52,1016,1013.9,22.3,26.6,1,0
7,20.6,0,24,4,13,79,59,1020.5,1017.9,11.3,20.1,0,0
14.3,27.7,0,28,9,11,62,38,1023.8,1020.1,19.2,26.6,0,0
9.5,21.8,0,33,11,15,54,38,1020.8,1016.2,15.7,21.3,0,0
21.7,40.3,0,26,9,13,30,20,1013.8,1011.1,30.4,37.2,0,0
16.7,29.4,0,39,11,24,52,45,1013.7,1009.9,23.2,26.5,0,0
8.6,20.3,0,20,0,4,93,58,1021.9,1019.4,10.6,20.2,0,0
12.1,19.8,5.2,22,2,0,97,63,1017,1016,14.5,19.1,1,1
10.6,23.8,0,35,9,15,69,52,1021.5,1019.9,17.4,23,0,0
11.3,17.7,3.4,43,6,11,87,64,1019.2,1018.1,13.2,16.7,1,1
13.9,20.3,3.8,35,9,15,76,57,1016.8,1016.5,16.3,19.4,1,1
12.3,19.9,0,41,20,17,61,34,1027.8,1023.9,14.7,19.8,0,0
15.9,31.4,0,37,15,15,43,18,1016.9,1012.9,20.4,30.2,0,0
13.1,19,0.8,31,11,13,51,45,1018.2,1013.7,14.7,18.5,0,1
4.7,22.5,0,30,6,15,50,38,1012.2,1008,15.6,20.9,0,1
14.3,24.8,0.2,35,6,17,73,63,1022,1021.6,21.3,23,0,0
15,28.5,0,33,7,19,59,52,1022.4,1020.4,22,24.9,0,0
21.6,30.1,0,39,11,17,70,52,1003.4,1001.2,23.5,29.6,0,0
12.2,29.5,0,28,11,9,46,25,1023.3,1018.6,19.2,28.9,0,0
5.1,24.9,0,22,9,7,53,24,1022.1,1018.1,14.7,24.3,0,0
10.9,32,0,22,7,9,39,18,1021.4,1017.4,21.8,31.5,0,0
20,38,0,43,17,15,49,26,1008.8,1004.6,26.1,36.7,0,0
14.1,25.6,0,26,4,15,75,52,1018.4,1017.5,18.5,23.5,0,0
19.1,31.9,0,37,15,15,50,45,1012.8,1009.5,23.4,28.5,0,0
9.7,19.7,5.2,19,7,7,94,79,1018.6,1018.2,15.1,19.6,1,0
17,23.1,6.2,31,17,13,80,50,1017.3,1017.3,18.5,22.5,1,0
22.9,37.7,0,33,13,13,41,27,1012.3,1009,28.7,35,0,0
16.5,30.1,0,41,7,26,67,69,1015.1,1015.9,22.9,22.2,0,0
12.4,28.1,0,26,15,9,56,31,1026,1021.7,20,27.3,0,0
13.8,28.8,0,22,6,11,74,58,1013.9,1011.7,21.8,26.2,0,0
11.4,18.4,50.6,43,11,20,74,48,1014.4,1015.8,14.8,17.5,1,1
17.1,29.7,0,37,13,19,44,41,1015,1011.7,22.3,27.4,0,0
