MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
11.2,19.2,0,44,15,22,63,55,1021.3,1016.7,15.2,18.7,0,0
22.9,26.9,0,50,11,30,89,75,1013.2,1011,24.5,26.6,0,1
16.5,27,0,44,7,33,38,55,1009.3,1004.4,22.2,23.3,0,0
10.1,15.4,0,83,22,19,47,34,1017.4,1018,11.7,15.2,0,0
18.9,25.4,0,37,22,22,76,71,1012.1,1008.3,21.6,25,0,0
14.6,21.2,5.2,41,9,20,82,72,1025.7,1021.2,17.6,20.3,1,0
15.3,20.4,17.4,24,15,7,91,79,1023.7,1019.6,17.4,19.1,1,0
21.1,25.7,0,48,24,37,60,69,1021.4,1017.7,23.8,24.4,0,0
15.5,21.3,0.2,69,13,30,80,80,1010.4,1005.5,17.5,18.8,0,0
7.5,16,0.6,24,7,15,46,50,1024.9,1023.7,14.3,15.4,0,0
12.2,16.7,0,31,15,17,62,65,1017.4,1014,14.7,16.1,0,1
19.4,23.8,0,50,17,39,80,81,1012,1009.5,22.9,23.3,0,0
21.3,23.9,0,56,31,20,77,80,1024.4,1024.9,22.5,22.5,0,1
12.2,18.8,0,35,17,9,48,57,1014.8,1012.4,17.2,17.7,0,0
11.5,19.7,0,59,17,17,58,37,1018.1,1017.2,14.6,19.5,0,0
14.1,22.3,0,43,4,30,55,72,1026.5,1021.5,18.5,20.4,0,0
16.9,23.5,0,44,20,30,51,64,1014,1010.4,21,22.3,0,0
10.9,18.1,0,33,13,15,60,59,1026,1025.2,12.9,15.7,0,0
9.5,20.6,0,39,7,20,52,37,1016.9,1012.1,14.4,20.2,0,0
14.8,20.3,14.6,59,24,37,80,62,1026.1,1025.8,16.4,20.1,1,1
16.5,23.6,1,35,19,20,73,59,1023.8,1021.8,19.7,22.6,0,0
11.3,16.3,0,63,30,39,44,73,1014.9,1017.7,12.9,9.5,0,1
16.5,23.5,0,50,11,22,44,67,1017.5,1013,20.2,22.8,0,0
9.2,16.1,0,43,24,28,59,57,1022.8,1022,11.2,14.1,0,1
18.2,23.9,0,39,17,20,68,61,1018.7,1013.9,20.3,23.3,0,1
10.2,18.1,0,41,15,26,50,60,1024.6,1022.3,15.3,17.4,0,0
8,17.3,0,24,17,17,46,52,1025.2,1024.6,14.3,16.7,0,0
9.4,20.1,1.2,69,24,20,38,27,1011.1,1012,15.8,19.7,1,0
11.1,16.8,0,50,26,35,54,56,1027.3,1026.4,14,15.9,0,0
8.2,13.5,11.4,74,24,15,59,47,1001.9,1000.2,9.6,13.1,1,1
18.3,24.6,6,48,9,24,81,80,1010.8,1007,20.8,23.6,1,1
15.9,24.4,0,41,17,24,61,65,1017.5,1015,20.3,23.4,0,0
16.2,30,0.2,80,31,35,53,33,1001.4,997,23.6,29.1,0,1
18.4,24.1,1.6,57,9,33,75,77,1016.9,1014.8,21.4,22.7,1,0
20.1,25.4,1.4,30,9,19,86,80,1015,1007,21.1,23.4,1,1
17.8,19.4,4,44,31,33,81,74,1016.5,1016.4,18.3,19.1,1,1
16.1,19.1,0,35,9,22,58,65,1039.2,1035.9,17.5,18.6,0,0
11,13.8,13.8,28,11,11,94,95,1024.6,1023.5,13.5,13,1,1
19.5,22.5,6.4,46,17,7,92,91,1023,1022.1,21.4,21.8,1,1
16.4,19.4,0.4,65,39,31,70,75,1025.1,1025.5,18,17,0,1
18.1,24.4,0,33,13,26,73,65,1024.1,1022.9,22.7,23.6,0,0
14.2,23.6,0,31,11,20,59,64,1027.4,1023.2,19.9,21.6,0,0
19.5,24.9,0,33,6,26,78,76,1017.3,1014.2,21.9,24.2,0,0
18,23.5,0,30,20,9,82,80,1017.4,1015.9,21.5,22.3,0,0
18.6,25.1,1,35,15,17,75,80,1011.7,1008.4,20.5,22.6,0,0
12.5,17.8,0,33,9,7,55,62,1018.5,1017.2,16,16.7,0,0
9.9,18.5,0,76,30,22,48,37,1007.5,1008.5,14.1,17.3,0,0
22.5,26.6,0.2,50,7,33,77,81,1007.4,1011.1,24.6,22.7,0,0
20.6,32.6,5.2,63,20,26,61,41,1007.7,1003.4,26.1,31.8,1,0
13.1,22.7,0,70,22,20,48,36,1010.2,1007.5,16,20.4,0,0
17.9,26.8,0,70,31,24,24,12,1006.5,1005,20.7,26.2,0,0
11.7,17.1,0.6,50,20,37,75,70,1025.3,1025.9,14.6,16.1,0,0
10.6,12.9,24.4,94,31,33,89,86,1017.8,1018.7,11.6,12.8,1,1
13.1,22.7,0,30,4,15,64,73,1020.7,1018.2,19,22,0,0
19.5,25.2,0.4,28,0,19,85,70,1016.3,1013.4,21.3,24.5,0,0
21,23.6,0,43,31,28,76,64,1019.9,1019.8,21.6,23.1,0,0
21.2,23.4,0,61,41,35,79,82,1011.2,1011.9,23,21.3,0,0
19,23.9,4.6,37,13,17,79,66,1013.8,1012.2,20.7,23,1,0
9.6,18.2,1,43,2,17,81,66,1028.4,1025,14.7,16.8,0,0
13.5,18.9,34.4,65,37,43,70,68,1021,1017.4,18.7,18.5,1,1
12.7,17.5,0,35,22,28,65,74,1030.7,1028.6,15.5,17,0,0
8.3,18.3,0,76,33,31,47,42,1006.5,1002.8,14.4,14.8,0,1
13.9,23.2,0,50,28,26,53,27,1015.6,1012.3,17.8,23.1,0,1
7.4,18,0,39,2,19,50,56,1024.7,1021.5,15.6,17.5,0,0
13.2,19.9,27.8,67,20,44,76,73,1025,1025.7,14.8,19,1,1
15.3,21.9,11.2,54,11,37,79,77,1014.8,1011.9,18.7,20.4,1,1
19.4,31.7,12.2,46,13,24,55,31,1009,1006.5,24,30.9,1,0
17.7,26.2,0,30,6,17,38,69,1019.7,1018.2,23.2,25.1,0,0
15.5,21.6,0,35,13,17,68,77,1027.6,1024.2,19.1,20.9,0,0
16.5,21.4,0,61,7,20,83,85,1016.6,1013.4,19.7,18.6,0,1
13.1,18.7,0.4,76,46,57,88,87,1006.5,1007.9,16.5,16.9,0,1
10.3,16.4,1.4,81,43,31,42,32,998.9,1003.1,11.5,16,1,0
10.6,18.3,0,48,4,17,49,60,1026.5,1025.2,15.5,17.3,0,0
15.8,26.1,0,52,7,22,65,76,1024.4,1021.5,20.6,21.7,0,0
16.4,23.2,0,26,13,13,72,63,1020.5,1019,18.6,23.2,0,0
13.1,27.8,0,72,24,37,32,13,1009,1005.4,22.1,26.1,0,0
18.9,26.3,0,65,28,7,79,83,1009.2,1008.7,23.4,21.8,0,0
20.5,25.6,0,35,9,20,71,78,1017.7,1014.2,24.5,25.2,0,0
13.6,18.9,2.2,22,15,13,62,53,1025.3,1022.5,15.2,18.4,1,0
18,23.9,5.6,35,19,20,72,61,1023.8,1021.1,21.9,23.4,1,0
22.1,31.2,0,50,15,20,71,76,1010.9,1006.3,27.5,25.8,0,0
17.7,23.5,0,30,15,22,69,67,1021.2,1017.9,21.4,22.5,0,0
21.3,27.6,0,30,15,22,77,79,1016.7,1015.4,23.1,23.6,0,0
8.1,14.6,0,22,17,13,51,52,1034,1032.3,12.7,14.2,0,0
17.4,21.6,5.8,48,26,9,79,77,1025.2,1024.5,18.2,19.5,1,0
20.2,24.5,0,50,24,35,70,67,1015.3,1011.5,22.2,23.7,0,0
16.1,22.4,6,17,6,13,85,74,1009.5,1007.3,18.9,22.2,1,0
7.9,16.3,0,28,17,15,52,54,1023.3,1021,12.6,14.6,0,0
18,23.5,0,39,24,21,63,65,1017,1016.4,21.2,19,0,0
13.1,20.4,0,30,13,9,39,45,1022.4,1020.5,16.9,19.3,0,0
15.3,20.1,78.6,76,48,13,92,87,1006.7,1005.9,17.1,18.4,1,1
22.4,24.7,0.4,72,24,48,88,93,1001.1,1001,22.8,21.3,0,1
17.7,23.9,0,31,7,24,68,67,1016.3,1013.6,22.7,23,0,0
17,27,0,26,4,17,62,71,1020.1,1015.3,22.9,24.1,0,0
16.8,21.8,0.6,31,6,28,75,64,1024.6,1023.1,19.5,21.3,0,0
18.2,19.6,0,61,31,37,91,86,1018.8,1021.2,19.5,18.3,0,1
20.3,26.8,0,43,11,24,84,73,1008.9,1005.8,22.9,25.5,0,0
13,22.8,0,35,13,11,50,71,1025.3,1021.6,17.9,19.1,0,0
12,16.9,0.2,30,19,7,62,70,1022,1018.2,15.1,15.8,0,1
16.1,22.5,0,22,6,2,70,78,1022.3,1021.1,21.1,21.3,0,0
13.5,18.5,0,37,17,24,71,76,1027.3,1025,16.7,17.9,0,0
11.4,20.7,0,76,11,13,43,54,1014.8,1010.6,17.1,18.8,0,0
13.6,20,5.2,22,9,17,86,75,1013.9,1010.5,15.5,19.5,1,1
11.4,20.6,0,57,26,19,46,33,1018.1,1017.4,15.6,18.5,0,0
9.9,16.3,0,22,11,13,83,75,1032.1,1029.7,13.2,15.1,0,0
15,21.4,10.4,43,26,30,68,64,1018,1018,17.8,20.2,1,0
19.1,28.1,0,54,19,20,82,75,1012.8,1009.3,22.3,22.9,0,0
10.7,18.3,0,37,17,15,54,42,1015.9,1014.1,13.8,17.9,0,0
19.4,24.6,6,48,13,11,77,77,1005.7,1003.1,23,23.8,1,0
13.6,20.9,0,37,11,11,67,78,1021.6,1018,18.2,18.5,0,0
11.8,17.1,0,37,26,24,58,53,1016.1,1016.8,15.8,16.5,0,0
16,23.8,0,26,17,17,60,72,1028.1,1024.7,21.3,21.3,0,0
13.1,24.4,0,102,19,37,46,41,1005.2,1001.5,18.2,19.5,0,1
15.3,22.2,2,43,15,7,74,61,1024.4,1024.2,17.4,21.4,1,0
9.8,16.7,0,54,17,17,41,40,1021.2,1017.7,14.1,16.3,0,0
19.5,25.4,0,43,11,26,85,77,1015.9,1014.3,22.7,24.5,0,0
18.1,23.1,0,43,15,30,70,69,1021.8,1018.5,20.7,21.9,0,0
8.9,15.7,0,35,7,11,83,78,1024.1,1019.7,13.5,15.1,0,1
19.7,22.4,0,57,33,41,78,74,1003.5,1004.3,21.3,20.7,0,0
7.5,18.7,0,46,13,19,55,40,1021.6,1017.6,12.8,17.4,0,0
11.7,18.7,11.2,37,11,13,71,64,1025.9,1023.9,15.3,17.4,1,0
16.1,23.9,2,33,6,6,76,81,1015.6,1014.5,20.5,17.8,1,1
15.1,22.2,57.8,72,22,22,81,51,999.1,997,15.7,21.5,1,0
11.4,17.9,9.8,100,39,63,93,95,1026.2,1024,13.9,16,1,1
11.5,17,16.4,35,13,13,89,81,1030.1,1028.9,12.2,15.2,1,1
18.2,31,0,81,15,15,70,77,1010.3,1005.9,23,23,0,0
11,23.7,0,46,7,33,52,66,1012.2,1007.4,17.6,20.4,0,0
20.8,24.7,0.6,39,17,19,78,77,1012,1007.8,23,24,0,0
8.5,15.3,0,76,43,17,46,30,1014.2,1013,10.9,15,0,0
10.8,16.6,64.8,65,48,43,95,71,1021.9,1022.3,13,15.2,1,1
12.7,18,0,30,11,7,72,66,1028.8,1024.9,15.1,16.6,0,0
14.7,20.6,0,26,17,13,63,64,1023.2,1020.8,19,19.4,0,0
17.3,24.5,0,50,22,35,70,69,1010.3,1007.1,21,23.9,0,0
17.8,24.9,0,20,4,13,90,71,1019.1,1017.4,20.1,24.2,0,0
19.9,24.5,0,46,24,20,78,75,1015.3,1014,22.8,24,0,0
20.7,30.7,0,39,17,15,76,73,1022.6,1018.3,21.9,24.2,0,0
19.7,23.3,3.2,50,13,11,81,78,1018.8,1016.2,20.9,22.1,1,1
18.8,23.4,1,39,20,26,82,77,1016.2,1017,20.7,22.5,0,0
16.9,21.2,11.4,44,9,26,89,93,1012.4,1014.3,19.4,16.2,1,1
17,25.1,0,46,22,39,75,75,1018.8,1015,18.7,20.6,0,0
15.5,19.7,0,69,33,39,61,55,1011.8,1010.8,17.6,18.9,0,0
16.9,20.5,6.2,44,26,17,75,69,1019.2,1018.9,19.1,19.9,1,0
7.5,12.8,1.4,76,30,35,42,41,1014.1,1011.9,9.5,11.5,1,0
16.1,21.4,0,33,19,30,70,73,1026.7,1022.3,19.4,20.2,0,0
16.2,23.8,1,44,19,33,71,72,1018.3,1015.7,22.1,23.4,0,0
11.7,17.3,0,37,15,26,75,70,1026,1022.7,13.9,16.7,0,1
14.5,24.3,0,39,11,24,78,88,1018,1017.7,18.3,18.5,0,0
17.4,25,0,39,9,30,78,60,1021.9,1021,19.3,24.3,0,0
14.1,19.9,0,59,17,9,48,58,1019.8,1020,17.2,18.2,0,0
15.7,19.9,0,44,17,35,73,68,1022.8,1019.2,17.2,18.8,0,0
15.2,24.1,0,67,9,17,47,79,1013.4,1016.5,20.9,18.7,0,0
14.1,18.6,12.6,28,6,17,91,86,1011.8,1010,16.4,17.5,1,1
12.7,17.5,30,67,24,41,93,93,1023,1020.5,12.9,14.6,1,1
11.7,17.8,0,56,6,17,47,34,1007.1,1005.7,15.3,17,0,0
12.3,19.1,0,33,13,24,65,58,1024.7,1023,17.1,18.3,0,0
14.3,20.1,0,56,15,17,54,44,1016.4,1016.6,16.6,19.6,0,0
11.1,21,0,57,11,13,47,39,1009.8,1005.3,15.4,20,0,0
5.7,16.2,0,50,7,31,49,27,1018.8,1015.7,11.9,15.4,0,0
15.1,18.1,2.2,30,13,9,75,70,1020.2,1017.8,15.9,17.9,1,0
15.1,22.6,0,48,20,35,59,57,1021.1,1016.8,20.3,21.2,0,0
17.8,20.8,0,80,50,19,79,82,1017.9,1020.2,20,19.1,0,1
18.3,24.5,0,31,2,15,75,74,1018.7,1016.2,21,23.5,0,1
15.7,25.1,0,28,0,9,53,55,1019.8,1018.9,21.6,24.4,0,0
10.2,15.7,4,30,9,17,74,70,1028.8,1026.8,13,14.8,1,0
16.2,19.8,0,67,15,11,73,78,1016.1,1015.5,19.4,16.9,0,1
21.3,24.8,0,43,28,15,74,75,1015.7,1014.2,23,22.7,0,0
13.6,19,0,45,28,19,55,59,1022,1020.7,18,18.8,0,0
14.7,20.4,0,28,7,15,77,59,1022.2,1021.4,17.2,19.6,0,0
14,21.5,0,39,24,28,61,74,1022.6,1021.7,18.8,18.1,0,0
13.5,19.1,0,43,28,26,56,57,1027,1024.8,16.1,18.2,0,0
18.5,25.7,0,46,24,33,74,72,1017.5,1014.6,22.6,23.6,0,0
18.8,25.1,0,59,22,46,62,81,1010,1004.4,22.6,22.7,0,0
17.4,22.3,0,41,17,9,71,67,1017.8,1015.4,18.7,20.2,0,0
13.2,18.9,1.2,30,15,17,77,71,1018.5,1016.4,15.9,16.8,1,0
20.7,26,0,56,19,41,40,54,1005.8,1008.9,21.9,21.2,0,0
18.1,23.8,35.2,54,7,31,89,88,1012.6,1010.8,19.9,21.2,1,1
19.7,25.6,0.4,44,22,19,71,63,1022.2,1020.1,23,25.2,0,0
9.9,18.2,0,22,7,9,64,65,1029.7,1026.6,15.8,16.7,0,0
21.5,26.6,2.2,65,0,13,85,78,1008.8,1006.3,23.4,25.2,1,0
13,22.3,0,24,7,17,59,55,1017.8,1014.9,19.3,21.4,0,0
16.3,24.7,15.2,45,20,13,64,64,1006.1,1003.8,21.1,24.6,1,0
10.3,19.5,0,46,24,20,42,30,1017.2,1017,14.9,18.9,0,0
11.4,17.6,0,24,4,11,84,69,1019.4,1013.8,13.9,17.3,0,0
12.7,19.1,0,48,6,22,60,48,1017.4,1015.8,15.4,18,0,0
20.2,22.7,0.8,54,31,15,78,78,1010.6,1012.1,20.6,20.9,0,1
22.5,27.7,7.4,67,2,4,82,72,1012.2,1011,24,26.6,1,1
17.4,25.1,0,35,7,26,66,69,1009.2,1006.9,21.2,24.3,0,0
19.3,21.6,0.6,91,24,17,88,92,1016.2,1017.5,20.9,18.2,0,1
17.3,22.6,1.6,39,15,6,81,83,1020.1,1018.6,20.3,20.4,1,1
10.5,18.8,0,46,9,15,65,52,1004.5,1002.5,14,17.2,0,0
18.3,24.8,16.8,63,35,20,93,68,1010.8,1008.6,20.4,23.6,1,0
8.4,16.4,0,20,9,11,55,57,1028.8,1026.5,14.4,15.4,0,0
12,19.9,3.6,26,19,11,64,61,1020,1017.3,15.1,17.2,1,0
16.5,20.7,7.4,39,30,26,75,80,1014.8,1012.3,19.2,19.5,1,0
19.6,21.3,6.8,35,19,11,85,87,1015.3,1015.2,19.8,19.6,1,0
13.5,21.4,2.8,37,4,20,83,76,1020.8,1017.4,17.4,20.6,1,0
9.6,16.5,1.4,76,30,54,86,76,1015,1019.5,12.2,15.7,1,1
14.7,15.1,0.6,78,46,37,92,63,1007.8,1010.8,15.1,14.6,0,0
18.3,22.9,0.2,35,15,20,80,77,1019.4,1016,20.2,22.3,0,0
19.9,34.9,0,37,19,20,72,73,1012.5,1007.4,24.7,25.6,0,0
14.2,17,9.2,41,26,11,94,93,1012.2,1006,14.6,14.7,1,1
12.7,17.3,19.6,43,11,19,92,77,1031.3,1028.1,13.9,16.2,1,1
12.2,16,0,100,33,28,45,36,1009.2,1013.7,13.9,14.8,0,0
19.6,24.5,8.8,41,30,15,82,67,1007,1006.2,20.8,23.6,1,0
18.8,24.4,1.6,43,13,33,77,65,1022.6,1020,21.9,23.8,1,0
10.7,19.3,0,65,13,20,47,36,1015.7,1013.3,14.6,18.4,0,0
17.7,28,0,45,6,21,76,71,1020.1,1017.9,21.5,25.2,0,0
18.6,25.9,0.6,44,13,30,80,72,1018.4,1014.7,22.1,24.4,0,0
15.5,23.4,0,35,11,9,44,58,1018.6,1017.2,21.4,21.7,0,0
17.7,20.5,0,41,4,22,88,91,1019.3,1016.5,19.5,19.6,0,1
15.9,21.3,6.8,54,24,24,76,59,1019.5,1018.6,19.6,20.5,1,1
17,23.4,0,52,22,44,65,72,1018.5,1014.6,21.4,22.2,0,0
15.9,20.6,0,72,37,43,52,48,1020.8,1020.8,18.7,19.6,0,0
21.1,31.1,0,52,20,24,63,45,1012.3,1010.4,24.6,30.6,0,0
16.5,28.1,0,61,20,31,62,34,1006.6,1006,19.6,27.9,0,0
8.9,21.3,0,46,7,19,44,43,1019.6,1014.4,15.6,20.4,0,0
19,21.5,6,56,11,19,90,85,1020,1019.4,19.5,20,1,1
13.1,26.2,0,52,7,20,36,21,1011,1008.4,19.4,25.8,0,0
9.3,16.8,1.2,39,24,11,48,52,1023.4,1022.5,13.9,15.9,1,0
19.5,33.8,0,41,9,20,26,64,1022.3,1018.4,27.9,24.1,0,0
21.8,35.4,0,98,22,37,42,18,999.5,1001.4,27.7,34.3,0,0
11.8,17.8,0,37,20,19,77,76,1025.5,1022.9,16.7,17.1,0,0
14.2,21,0,31,7,26,70,75,1024.6,1021.7,18.2,19,0,0
17.1,22.2,0.4,37,19,15,84,80,1018.2,1015.9,20.5,21.1,0,0
17.7,21.3,0,61,30,41,72,67,1009.2,1009.9,19.4,20,0,0
21.7,26.3,0,54,17,37,80,76,1020.7,1018.8,23.4,25.2,0,0
10.5,13.8,0.4,39,26,28,71,82,1031.9,1030.3,12,12.3,0,1
11.1,17.5,0,33,13,26,75,71,1022.2,1018.3,14.4,17.1,0,0
10,17.6,0,43,17,20,50,31,1015.6,1011.8,12.7,17.2,0,0
20.1,23.4,0,78,15,26,83,84,1006.2,1003.6,21.4,22,0,0
15.9,22.6,0,15,7,9,63,62,1024.2,1022.3,20.2,22.3,0,0
13.3,18.4,0,30,17,15,92,87,1021,1018.9,13.8,16.3,0,1
18.8,22.9,3,39,15,13,91,93,1010.6,1009,19.5,19.8,1,1
19,25.8,0,39,22,15,73,70,1018.1,1014.9,22.2,23.8,0,0
8.3,17.7,0,31,0,24,67,68,1030.6,1027.8,15.2,16.6,0,0
17.5,22.9,0,37,13,17,85,76,1017.1,1015.4,18.7,21.3,0,0
13,16.7,1,33,22,24,83,66,1026.6,1024.2,14.4,16.4,0,0
10.8,20.7,0,67,17,17,49,37,1016.8,1014.2,15.3,20.5,0,0
19.8,25.9,0,39,19,28,78,73,1016.1,1014.8,23,24.8,0,0
11.3,21.4,0,33,4,11,56,63,1023.4,1020.3,16,18.2,0,0
14.5,17.9,53.4,57,24,19,81,82,1018,1026.1,17.1,16.9,1,1
12,21.7,0,39,13,30,57,57,1023.6,1019.4,18.4,20,0,0
20.4,21.1,0,44,28,24,74,75,1013.9,1014.5,20.8,20,0,0
11.8,22.4,0,30,22,7,43,69,1014.2,1011.7,18.8,19.3,0,1
20.4,25.7,16.4,28,9,19,80,77,1024.6,1023.3,23.6,24.9,1,0
17.1,22.5,0,44,35,21,80,65,1012.5,1016,20.6,19,0,0
9.5,18.2,3.6,54,11,17,57,36,1015.7,1014.5,13.7,17.9,1,0
8.9,18.4,0,30,15,13,51,37,1025.6,1021.7,12.9,17.7,0,0
19.7,26.3,0,50,22,41,71,72,1021.7,1017.6,22.9,24.9,0,0
15.5,21.6,32.2,39,19,26,72,67,1017.3,1016.7,18.1,21.2,1,0
20.2,24.8,0,31,17,22,79,71,1020.8,1017.7,22.1,23.8,0,0
15.7,21,0,44,13,20,73,49,1019.4,1018.6,17.6,19.6,0,0
10.4,15.2,0.4,28,13,20,72,65,1032.7,1030.5,12.6,14.4,0,0
11.2,20.6,0,26,6,11,42,52,1022,1019.3,17.9,19.9,0,0
9.4,15.1,0,54,31,30,58,74,1028.9,1029.1,12.5,12.9,0,0
13.8,26.9,0,85,26,28,40,21,1014.7,1005.5,19,25.7,0,0
7.2,16.4,0,31,11,22,60,53,1021.8,1019,12.8,15.6,0,0
16.4,20.2,0,37,11,22,70,77,1020.7,1020.5,19,16.5,0,0
15.9,27.4,0.2,44,20,19,34,17,1010.5,1009.7,18.5,26.1,0,0
19.1,22.2,4.8,52,30,39,80,76,1009.6,1007,20.6,20.2,1,1
16,26.7,0.6,91,61,54,48,34,1007.5,1005.5,21.6,24.5,0,1
12.6,17.1,0,43,19,35,70,80,1019.7,1017.6,16.1,15.8,0,0
9.9,18.1,0,30,7,15,52,46,1027.4,1025.1,14.3,16.9,0,0
21,25.3,0,31,11,13,68,63,1011.2,1011.1,22.6,25.1,0,0
12.6,16,1.8,48,9,15,73,89,1014.2,1014.3,14.9,14,1,1
13.7,20.1,0.2,50,17,33,74,81,1017.9,1011.8,17,18.1,0,1
