MinTemp,MaxTemp,Rainfall,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
13.1,24.1,1.4,37,13,30,37,51,1010.9,1005.9,19.9,22.4,1,0
15.2,23.2,7,28,11,13,75,69,1010.6,1008.2,20.4,22.3,1,0
13.5,20.4,0,39,11,17,71,65,1025.6,1021.4,16.8,20,0,1
19.8,27.5,24.2,39,28,31,75,65,1014.4,1012.2,23,25.6,1,0
12.9,22.3,0,31,9,15,45,32,1013.4,1012.2,18.9,22,0,0
17,23.6,0,37,26,17,66,53,1019.3,1016,20.7,21.7,0,1
10.2,21.4,0,20,9,15,60,52,1025.2,1021.3,16.4,20.9,0,0
23.4,30.2,0.4,37,22,20,89,81,1019.9,1017.6,27.5,28.6,0,0
16.4,23.7,6.8,50,28,37,75,63,1027.5,1025.2,19.8,22.4,1,0
14.2,23.7,0,26,9,17,38,48,1011,1008.5,20,21.8,0,0
15.4,21.8,0.2,39,9,9,80,84,1024,1020.6,17.8,17.1,0,1
21.2,28,0.6,48,19,17,62,62,1013.1,1011.2,25.9,26.3,0,1
14.4,16.9,14,43,17,17,94,91,1019.6,1017.1,14.8,15.1,1,1
19.9,28.2,0,31,22,19,71,68,1009.7,1005.9,25.7,26.1,0,0
18.7,28.2,0.2,24,11,17,61,57,1015.2,1012.7,26,27.7,0,0
21.2,30.5,34.2,80,56,54,63,60,1014.5,1015.2,25.6,25.5,1,1
20.2,27.7,0.2,41,26,26,64,62,1013.4,1011,25.1,25.5,0,1
17.3,22.1,3.2,59,33,37,92,100,1014.7,1010.2,21.6,20.1,1,1
22.2,29.2,0.2,42,19,25,63,63,1016.5,1015.2,27,26.7,0,0
16.8,28.2,0,52,19,33,56,69,1012.1,1005.4,22.7,23.7,0,0
23.1,35.4,0,33,22,20,66,73,1008.5,1005.5,29.2,29.7,0,0
20.6,27.7,1.2,39,24,15,78,74,1018.3,1015.4,24.4,25.4,1,0
8.4,19.6,1.4,46,9,20,45,28,1016.1,1012.1,13.1,19.2,1,0
18.8,28.8,0,39,13,33,53,64,1010.1,1005.7,26.5,27.1,0,0
9.1,22.5,0,30,11,19,51,37,1020.4,1015.9,16.5,21.2,0,0
16.2,29.1,0,39,26,33,54,68,1021.9,1017.2,23.1,23.8,0,0
17.9,30,53,56,20,43,69,25,1001.6,1002.4,23.2,29.4,1,0
16,27.4,0,46,20,37,53,60,1020.2,1015.7,24.2,24.9,0,0
14.7,23.7,0,28,6,24,76,69,1018.1,1014.2,19.7,22.4,0,0
20.6,27.7,3.8,39,24,19,74,83,1016.4,1014,24.6,23,1,1
15.9,27.4,0,41,28,30,49,67,1020.6,1015.2,22.9,22.9,0,0
11.7,22,0,19,11,9,53,34,1018.6,1015.1,16.7,20.4,0,0
10.3,24.6,0,31,13,26,56,46,1019.1,1015.1,19.3,22.5,0,0
10.2,23.5,0,35,11,26,62,57,1021.6,1017.6,19.1,21.8,0,0
20,27.6,0,39,17,30,72,69,1014,1010.1,23.5,25.2,0,1
22.5,29.2,16.6,44,13,20,100,100,1007.3,1005.4,26.8,27.8,1,0
21.6,26,15,39,11,13,100,100,1011.4,1008.3,22.2,21.9,1,1
8.9,20,0,26,6,15,50,54,1022,1017.9,14.8,18,0,0
16.8,26.2,0,37,13,31,63,66,1020.9,1015.5,23.6,24.9,0,0
9.2,20.4,0,30,6,24,52,56,1018.6,1016.5,16.1,18.7,0,0
19,27,0,30,11,24,65,67,1012.5,1009.8,25.5,25.8,0,1
14.2,22.7,0,35,13,28,66,69,1022.6,1021.2,19,20.3,0,0
17.6,25.1,0,56,9,19,58,58,1012.8,1010.2,23.5,24.2,0,0
11.2,25.5,0,26,13,19,48,49,1023.4,1019.4,20.2,23.9,0,0
20.7,30.3,0,46,19,37,57,58,1012.1,1008.1,27.9,28.4,0,1
18.7,26.4,14.6,50,19,35,72,69,1013.2,1011.9,24.6,23.5,1,0
12.1,24.3,0,43,9,22,55,49,1017.9,1016.7,19.2,23.4,0,0
8.9,21.6,0.2,26,11,17,44,39,1020.6,1017,16.4,20.3,0,0
12.7,20.2,0.8,56,28,35,64,56,1024.3,1022.9,16.1,19.1,0,0
14.4,28.3,10.4,46,17,30,54,28,1009.9,1005.7,22.1,27.7,1,0
8.4,20.4,0,19,13,13,58,42,1016.9,1014.8,14.1,19.4,0,0
19.9,26.9,0.6,41,22,19,57,56,1015.7,1012.4,24.3,23.8,0,0
12,21.9,0,52,11,19,74,67,1028.8,1025.9,16.4,17.7,0,1
21.8,30.6,0,61,11,31,75,73,1012,1011.5,26.7,28,0,1
11.4,21.8,0,37,6,20,70,32,1019.9,1016.8,17.1,21.5,0,0
11.6,22.7,0,37,11,20,61,31,1023.9,1019.9,17.2,22.4,0,0
11.6,22,0,35,9,20,77,44,1021.1,1016.9,15.5,20.7,0,0
20.3,26,2,46,17,11,70,73,1012.9,1011.8,24.1,24.1,1,0
15.7,20.9,0.6,35,13,9,78,40,1019.4,1017.4,16.3,20.1,0,0
13.8,27.2,0,56,13,19,76,41,1008.7,1004.8,18.5,26.5,0,0
17.9,23.8,37.6,61,9,35,100,69,1022.2,1019.3,18.7,22.4,1,1
21.2,30.6,0,46,24,39,51,67,1014.9,1009.8,28.4,26,0,0
21.6,29.7,0,44,31,35,62,61,1016.9,1014.9,27.3,28.2,0,0
19,25.8,4.4,61,43,35,66,65,1024.8,1023.1,24.3,23.6,1,0
14.6,25.6,0,39,7,31,69,58,1024.3,1020.2,22.1,23.6,0,0
17.7,26.8,0,46,24,22,57,44,1017.3,1014.9,23,25.5,0,0
9.3,18.9,0,42,15,11,37,42,1018.5,1016.1,13.6,18.1,0,0
21.6,29,5.8,44,35,35,92,70,1019.8,1017,26.3,28.1,1,0
19.7,30.4,3,30,20,20,64,47,1008.5,1006.5,24.1,30.1,1,0
16,22.6,5,59,26,13,91,57,1010.8,1005.9,16.2,21.8,1,1
18.1,25.4,5.4,33,20,17,69,51,1020,1017,20.8,24.6,1,0
12.5,25.3,0,37,7,19,54,48,1017.3,1013.1,23,23.5,0,0
22.7,29.4,0,50,28,33,63,80,1013.8,1010,27.4,24.9,0,0
18.8,30,18.2,35,6,19,72,64,1007.5,1004.7,27.3,29.5,1,1
15,22.1,1.6,63,30,33,56,52,1017.6,1018.2,18.7,20.2,1,0
18.8,26.4,2,61,43,37,63,84,1022.1,1021,24,22.1,1,0
12.3,23.6,0,57,30,26,50,64,1022.1,1019.8,20.1,20.3,0,0
12.2,21.9,0,28,17,13,59,64,1021.7,1017.7,20.4,19.3,0,1
17,24.2,0,41,20,26,61,65,1028.6,1025.1,20.8,21.5,0,0
15.4,26.3,0,39,19,26,70,68,1017.1,1012.3,21,23.8,0,0
21.1,26,93.6,48,19,20,100,99,1018.1,1016,21.3,24.8,1,1
24.5,31.9,0,50,19,30,62,79,1010.1,1006.4,30.1,27.3,0,1
12.9,21,0,33,0,20,99,50,1021.1,1017.1,16.8,19.9,0,0
25.1,31.5,0,63,26,46,65,78,1004.1,1003.6,29.8,27,0,0
11.4,23.4,0,33,9,24,51,46,1023.3,1019,18.9,22.1,0,0
14.1,25.7,0,48,17,39,58,55,1019,1017,22.2,23.6,0,0
19.8,28.4,0,22,11,17,67,62,1018.7,1016.2,26.1,27.6,0,0
9,22.2,0,57,7,17,50,53,1023,1021.6,17.2,20.8,0,0
18.6,24.8,0,50,33,37,63,60,1020.6,1018.5,23.3,22.2,0,0
20.8,28.9,0.8,57,35,44,63,61,1017.7,1015.7,26.1,27.6,0,0
10.4,21.1,0,37,15,19,48,46,1031.9,1028.2,17.1,20.3,0,0
17.5,26.8,0,52,33,41,52,54,1018,1015.4,24.4,24.4,0,0
22.9,26.7,0.4,48,30,31,67,85,1011.8,1009.7,25.8,23.5,0,1
20.6,29.3,0,30,6,20,70,64,1021.9,1019,25.5,27.8,0,0
11.9,23.6,0,39,6,19,81,71,1015.1,1010.7,17,20.4,0,1
13.7,19.4,8.2,41,15,15,67,30,1023.9,1022,15.8,19,1,0
17.3,26.4,0,37,19,26,63,59,1026.3,1023.6,24.5,25.1,0,0
20.1,27.2,13.6,70,31,43,70,58,1020.9,1019.9,23,25.9,1,1
6.4,20.1,0,30,7,11,54,43,1023.3,1020.1,14.3,19,0,0
18.6,27.8,0,28,9,22,60,57,1015.8,1013.3,25,25.8,0,0
22.6,26.9,108.2,98,72,39,92,100,1000.2,999.1,24.3,24.2,1,1
15,22.2,0,41,28,33,66,53,1028.4,1026.3,19.6,20.7,0,0
21.6,32.6,0,46,15,22,62,37,1009.9,1006.8,26.1,32,0,0
12.9,26.4,0,33,22,26,60,64,1022.5,1018.1,21.5,23,0,0
16.2,31.4,0,44,28,17,49,50,1012.6,1008.2,24.1,26.8,0,0
21.5,28.6,0,46,31,30,53,54,1022.5,1020.5,25.8,26.3,0,0
22,28.7,0,42,22,20,72,53,1021.1,1019.1,25.8,27,0,0
20.5,28.4,0,43,13,35,62,62,1017.9,1015,25.7,27.1,0,0
13.8,20.8,0,63,30,44,60,61,1021.2,1019.9,17.9,19.4,0,0
20.9,25.6,0,43,24,28,62,65,1016.9,1015.5,25.4,22.9,0,0
9,21.6,0,41,19,20,40,31,1017.1,1013.7,16,20.1,0,0
14.1,24.9,0,31,9,26,59,57,1020.5,1015.5,20.4,22.4,0,0
21.3,29.8,0,69,22,39,61,59,1015.1,1013.2,27.9,28.2,0,1
16.5,24.9,0,50,31,37,62,57,1029.2,1027.1,21.3,23,0,0
21,25.8,30.2,26,6,7,97,83,1011.8,1009.3,23.5,24.7,1,1
14.4,17.2,47.4,70,46,46,99,83,1024.1,1022.4,16.3,16.5,1,1
11.4,22.2,0,39,17,15,45,28,1015.9,1011.9,15.2,21.3,0,0
17.3,28.2,0,30,13,24,64,54,1017.5,1013.7,23.3,26.3,0,0
9.6,20,0,48,24,24,48,42,1024.9,1023.1,15.9,19.3,0,0
18.8,27.1,0.4,56,28,28,63,70,1018.1,1015.2,24.7,24.4,0,1
13.2,23.3,0,35,11,19,51,50,1018.9,1016.3,19.5,21,0,0
18.6,26.8,0,59,30,37,37,29,1011.4,1009.6,22.6,25.7,0,0
14.9,22.2,2,33,7,11,99,79,1021.8,1017.7,18,21.3,1,1
14.9,22.9,0,37,13,13,71,51,1016.3,1013.5,19.6,21.5,0,0
18.2,26,1.6,78,20,48,76,76,1016.9,1015.1,22.4,24.5,1,0
13.7,21.8,0,44,4,20,66,61,1017.9,1014.6,18.9,20,0,0
10.4,21.5,0,31,17,9,70,52,1014.7,1011.9,15.5,20.9,0,0
20.7,27.7,2.6,37,9,31,91,79,1020.8,1017.6,24.6,25.3,1,0
13.8,19.3,0,30,17,13,75,73,1013.4,1009.8,17.3,17.4,0,1
18.4,25.9,0,31,11,22,55,63,1014.6,1012.5,24.3,24,0,0
19,28.4,6.2,31,17,19,85,64,1014.2,1009.8,22.1,26.5,1,0
19.5,28.1,0,59,19,28,73,72,1012.7,1011.4,25.9,26.2,0,1
17.6,25.1,0,41,33,30,67,64,1021.7,1018.6,22.1,22.7,0,0
21.6,28.1,0,31,15,20,69,56,1015.4,1013.5,25.4,26.5,0,1
20,25.1,23,70,44,46,66,78,1016.3,1015.8,23.8,23.2,1,1
12.9,22.7,0,28,11,19,63,65,1025.9,1024.5,19.9,21.2,0,0
14.1,24.8,0,30,9,20,47,53,1017.6,1012.8,22.3,23.9,0,0
14.3,27.2,1,35,19,26,65,67,1015.7,1011.5,19.9,23.1,0,0
17.7,27.2,1,61,28,35,63,25,1009.9,1007.1,23,26.6,0,0
9.7,21.4,0,26,9,20,68,60,1017.8,1014,16.1,20.4,0,0
20,28.1,18.4,67,39,46,66,69,1017.1,1015.2,24.7,25.9,1,1
23.7,30.8,0,39,22,30,70,70,1017.2,1013.3,27.1,27.5,0,1
11.9,23.6,0,30,11,24,27,57,1022.5,1019.8,21.7,21.6,0,0
16.9,25.4,0,54,31,44,55,62,1026.2,1024.1,22.4,22.1,0,0
21.6,28.3,2.8,46,28,19,71,64,1004.7,1002.7,25.2,25.4,1,0
15.2,25.8,0,39,17,33,42,51,1021.9,1017.9,23.9,24.5,0,0
14.2,24,0.4,44,15,31,57,61,1026.4,1024.2,19.3,20.5,0,0
18.3,25.5,0,57,20,28,56,55,1013.7,1012.7,23.7,24.2,0,0
19,25.5,0,35,28,24,32,38,1013.1,1012.9,23.2,24.6,0,0
16.5,26.7,0,26,17,19,58,50,1022.5,1020.2,24.9,25.3,0,0
20.1,26.9,7.2,31,13,9,100,78,1021.9,1018.5,22.8,25.7,1,0
14.6,24.2,0,33,19,22,63,65,1020.4,1018.2,20,21.6,0,0
14.6,21.3,2.2,61,35,39,69,65,1025.7,1023.1,18.1,20.2,1,0
11.1,23.1,0,44,6,33,60,54,1021.7,1019.2,20.1,21.1,0,0
15.9,27.6,0,48,30,33,55,66,1019.3,1012.9,22.7,24.6,0,0
22.5,30.5,0,44,24,35,54,67,1014.5,1010.3,28,27.7,0,0
22.2,24.8,71,41,17,20,100,92,1015.3,1012.3,23.1,24.5,1,1
18.2,25.7,0,52,30,20,48,44,1021,1020.2,21.7,24.4,0,0
12.6,17.1,20.6,48,26,22,87,84,1028.3,1024.4,13.5,14.9,1,1
21.9,27.5,14,65,41,50,67,60,1013.4,1013.8,25.7,26.3,1,0
16.8,23.3,1.2,28,22,17,66,62,1022.2,1018.9,20.6,21.9,1,0
17.3,23.4,13,54,22,28,100,85,1027.8,1024.8,19.5,21.5,1,1
10.4,22,0,24,11,11,45,39,1015.5,1014.5,18.6,21.3,0,0
10.2,21.5,0,19,11,13,56,47,1020.5,1017.6,17.2,20.4,0,0
21,25.7,1.2,41,26,28,79,74,1016.1,1013.3,23.4,25.2,1,0
24.3,29.6,1.8,41,31,20,72,62,1014.5,1012.2,24.8,28.3,1,1
14.3,21.6,0,41,24,22,77,60,1028,1025.9,17.7,20.1,0,0
21.2,28.4,5.4,20,17,17,87,83,1015.6,1014.2,25.6,27.7,1,0
12.7,26.9,0,31,15,26,51,58,1014.3,1011.8,20.2,23.5,0,0
20,27.8,0,26,13,17,68,62,1019.4,1016,25.2,26.7,0,0
19.3,30,0.2,52,26,22,71,71,1016.3,1012,24,27,0,0
22.5,29.9,17.2,31,13,13,83,78,1014.2,1013.2,27.2,27.3,1,1
20.1,26.7,0.6,54,24,31,71,74,1014.1,1009.6,23.8,23.7,0,0
13.1,14.5,0,33,17,17,31,41,1016.5,1014,14.1,13.2,0,0
20.6,26.1,0,30,17,17,57,54,1020.6,1017.8,23.9,24.7,0,0
17,25,0,33,24,24,68,66,1024.9,1022.9,22.2,22.9,0,0
22.1,28.8,0,46,31,35,66,61,1016.5,1014.2,26.5,26.9,0,0
19.8,28.5,0,35,11,30,60,67,1018.1,1015.1,27.8,26.6,0,0
21.9,31.3,0,56,24,24,40,78,1014.8,1010.6,29.3,26,0,1
22.8,29.3,0,50,17,24,65,69,1005,1002.6,28.9,27.6,0,0
22.8,28.4,0,35,26,20,67,73,1011.3,1010.1,26.1,25.7,0,0
17.2,27.1,0,31,9,26,55,64,1018.3,1015.8,24.4,25.2,0,0
19.5,25.5,0,35,20,30,64,60,1022.8,1019.4,22.1,23,0,0
21.4,30.4,1.2,43,22,33,68,75,1012.3,1009.5,28.7,27.6,1,0
22.4,30.1,0.2,33,17,19,65,58,1018.4,1015.1,26.7,28.5,0,1
16.2,21.9,21.6,50,26,26,82,99,1023.6,1020.9,20.5,18.1,1,1
17.6,25.2,2.8,67,31,39,66,66,1017.2,1016.2,24.1,23.2,1,0
16.7,22.8,3.4,50,31,28,81,63,1026.7,1024.7,20.2,22,1,0
17.3,24.9,2.2,52,41,37,60,55,1018.7,1017.7,22.4,23.2,1,0
18.5,23.2,13.2,69,28,43,99,77,1013.1,1014.3,18.7,20.9,1,1
8.5,20.5,0,19,13,9,50,40,1013.3,1011,14.4,19.3,0,0
24.7,30.6,0,39,15,33,73,68,1017.1,1014.8,28.3,29.4,0,0
19.9,26.3,0,35,22,20,52,49,1024.2,1020.8,24.1,24.4,0,0
20.9,29.6,0,24,7,19,80,70,1018.4,1015.2,25.5,27,0,0
20.1,30.3,0,24,11,19,65,72,1005,1003.4,28.4,28.7,0,0
23.2,31.2,0,41,22,33,64,67,1016.3,1012.7,28.5,28.5,0,1
22,24.5,111.2,42,19,25,100,100,1011.9,1009.8,22.3,21,1,1
17.8,24.1,9.6,57,28,31,98,67,1032.5,1029,19,22.6,1,0
16.5,25.4,0,67,26,52,52,54,1014.7,1014,22.9,22.2,0,0
21.1,29.2,0.8,57,30,31,67,57,1019.6,1018,25.7,27.8,0,0
17.9,35.6,0,65,22,52,31,70,1008.4,1005,28.3,24.1,0,0
16.8,25.2,1,31,17,17,69,68,1019.2,1016.1,22.3,23.1,0,1
12.5,22.5,0,50,17,33,69,61,1021,1019.4,18.5,20.8,0,0
18.9,28.2,0,31,24,26,61,61,1016,1012.4,25.6,26.7,0,0
18.7,28.3,0.4,63,28,52,56,64,1015.8,1013.9,25.6,25.9,0,0
21.7,28.8,2,54,26,41,71,62,1012.9,1009.7,26.6,26.3,1,0
14.1,23.7,0,31,13,11,59,46,1020.5,1018.4,18.8,22.1,0,0
18.9,28.4,0,42,19,13,53,52,1016.4,1013.5,26.7,27.2,0,1
22,23.5,8.4,52,22,9,99,95,1012.4,1008.9,22.2,21.5,1,1
18.7,28.4,0.2,37,17,30,51,55,1019.2,1015.6,27.1,27.2,0,0
19.7,29,4.6,37,24,30,79,63,1017.5,1015.3,25.4,26.9,1,0
16.8,23.6,0,42,33,30,60,65,1021.8,1019.4,20.4,20.6,0,0
11.4,21.1,0,39,6,33,62,71,1022.3,1018.9,17,18.3,0,1
17.2,24.2,0.6,35,15,19,73,73,1014.4,1011.5,21.9,23.3,0,1
15.6,26,0,22,7,19,49,62,1020.4,1018.4,21.6,25,0,0
14.1,21.6,0.2,33,11,13,76,75,1019.7,1015.4,18.4,19.2,0,0
18.7,26,0.2,65,31,50,76,62,1021.1,1019.3,21.8,24.4,0,0
20.2,28.5,0,30,11,20,64,68,1015.9,1013.1,25.7,26.4,0,1
11.8,23.5,0,41,15,24,68,49,1021,1015.8,18.3,21.2,0,0
11.3,20.2,10.8,61,39,26,41,26,1011.8,1008.9,14,19.9,1,0
21,25.6,106.8,63,43,43,98,89,1011,1008.7,22.6,23.3,1,1
18.8,27.8,0,43,30,35,55,69,1016.2,1011.9,24.8,25.4,0,0
22.5,28.1,0.2,46,33,24,68,55,1022.5,1020.5,25.3,27.1,0,0
14.4,21.6,0,39,24,26,64,47,1012.4,1010.1,15.5,21.5,0,0
15.7,21.4,79.2,78,54,46,77,76,1027,1025.8,20.4,20.6,1,1
17.6,25.4,0,48,7,26,68,83,1016.8,1014.5,23,22.5,0,0
11,21.8,0,26,11,17,66,54,1024.3,1022,17.4,20.1,0,0
11,24.1,0,33,13,30,52,53,1023.4,1018.7,18.6,21.6,0,0
11.9,21.5,0,41,13,13,59,58,1024.8,1021.3,18.9,20.1,0,0
12.9,23.1,0.4,35,22,11,58,59,1021.9,1018.6,20.5,21.2,0,1
17.7,20.5,35.8,61,17,0,97,98,1019,1016.6,18.6,17.7,1,1
10.5,21.2,0,52,19,39,53,31,1010.6,1004.6,14.6,20.5,0,0
18.5,30.2,0,39,20,28,62,61,1016.9,1012.8,24.5,27.5,0,0
13.6,23.9,0,31,13,17,59,32,1016.4,1012,17.7,23.4,0,0
17.5,24.3,27,30,9,19,91,71,1017.9,1015.1,20.9,23.5,1,0
19.5,28.9,0,42,9,24,68,63,1022.9,1019.1,24.5,26.8,0,0
16.8,25,8,44,33,28,84,61,1021.8,1019.7,21.5,22.5,1,0
17.8,23,8.2,30,9,17,100,67,1014,1010.3,18.9,22.6,1,0
20.8,31,0,46,24,31,61,72,1010.8,1005.7,27.3,25.4,0,0
21.1,24.8,33.4,81,56,37,99,100,1016.1,1015.6,22.2,22.5,1,1
15.9,22.2,0.6,50,31,30,50,71,1026.5,1024.2,21.7,18.9,0,1
17.3,24.4,0.2,41,26,30,60,68,1018.6,1011.8,21.8,23.1,0,1
20.9,29.1,0,41,17,35,56,61,1011.2,1009.9,27.1,27.3,0,0
21.2,27.8,8,80,30,46,74,77,1014,1014.9,25.2,23.8,1,1
10.6,20.8,0,28,7,13,74,57,1024.6,1021.3,16,19.7,0,0
22.1,29,0,37,20,28,51,53,1018.4,1016.1,27.5,27.1,0,0
14.8,26.2,0,48,19,33,67,73,1019.6,1015.3,21.9,23.2,0,0
15.5,20.7,3.4,52,17,30,94,46,1008.7,1005.2,16.1,19.7,1,1
19.6,28.5,0,26,11,19,65,61,1018.1,1015.9,26,26.7,0,0
16,25.8,0,28,11,20,45,48,1021.3,1018.6,23.6,24.3,0,0
15.6,26.1,0,41,2,33,59,72,1014.6,1009,22.8,24.8,0,0
25.3,30.3,0,42,19,33,69,67,1008.1,1005.9,28.6,28.5,0,0
21.8,27.7,26.8,48,2,19,100,88,1009.1,1008.9,24.4,27.6,1,1
21,28.1,1.6,57,28,35,68,70,1019.1,1016.6,25.3,25.4,1,1
15.9,23.8,0,26,17,17,57,54,1025,1022.1,21.8,21.9,0,0
19.5,28.8,0,28,17,19,59,56,1017.6,1015.8,27.7,26.7,0,0
11.9,24.5,0,31,20,20,42,56,1014,1011,23.8,22.5,0,0
22.4,27.5,0.2,57,30,35,62,57,1024.4,1022.6,25.1,26.3,0,0
6.9,22.6,0,28,13,19,45,21,1020.6,1016.8,14,22.1,0,0
21.2,30.8,0,37,24,28,60,72,1011.7,1008.1,25.8,26.1,0,1
21.5,29.9,0.4,50,28,35,81,70,1013.4,1011.6,27.5,28.8,0,1
14.7,26,0,39,17,28,69,72,1021.1,1016.8,21,22.7,0,0
14.7,21.2,5,41,24,24,74,56,1028.8,1025.2,18.4,20.1,1,0
14.3,24.9,0,50,9,22,66,63,1023,1020.1,20.1,22.3,0,0
15.3,22.8,0,67,30,48,53,63,1018.7,1016.7,19.7,18.9,0,0
20.9,27.1,0,46,11,33,76,77,1020.3,1018.7,24.8,24.1,0,0
14,20.9,0,41,24,30,48,50,1027.2,1025.9,17.9,18.6,0,0
22.1,28.3,5.2,31,22,19,83,86,1016.3,1013.2,25.8,26.5,1,0
22.2,30.7,0,46,28,31,52,68,1016.3,1012.4,28.4,25.5,0,0
15.7,24.4,5.2,50,13,37,59,67,1015,1013.4,22.8,20.9,1,0
20.3,32.1,15.2,48,17,26,66,71,1011,1008,25.7,28.3,1,0
17.2,27.4,0,15,7,11,73,53,1014.1,1012.2,22.8,26.8,0,0
23.5,30.7,0.2,39,19,17,77,71,1009.9,1009.4,29.5,30,0,1
22,26.7,0,50,19,33,67,50,1021.7,1019.6,23,25.5,0,0
6.2,17.9,0,19,13,7,60,50,1019.4,1016.7,12.5,17.4,0,0
15.6,27.8,0,46,15,30,27,21,1011.9,1007.8,23.7,27.4,0,0
13,22.7,0,24,9,13,66,49,1022.7,1018.1,18.2,22.3,0,0
22.8,29.3,7,54,31,35,64,63,1018,1017.1,26.6,27,1,1
15,21,58.4,80,31,35,91,69,1014.5,1014.3,17.2,20.3,1,0
17.3,27,0,54,22,43,60,68,1014.2,1008.1,25.4,24.3,0,0
11.3,24.3,0,30,15,15,74,37,1018,1014.8,17.2,23.6,0,0
16.9,24.9,0,28,17,9,67,77,1019.1,1013.9,23.2,22.7,0,0
12.7,22.6,0,22,11,17,61,63,1022.9,1019.8,19.1,21.6,0,0
18.6,27.9,1.8,43,22,35,63,73,1012,1007.2,25.5,24.4,1,1
19.9,29.8,0,28,4,20,61,54,1014.5,1010.1,27.4,28.7,0,0
9.8,20.8,5,52,11,30,72,64,1023.2,1020.5,16,19.5,1,0
14.1,24,0,31,9,22,58,55,1023.2,1019.4,20.1,22.7,0,0
14,23.3,0,63,37,52,50,66,1018,1016.5,19.9,19.6,0,0
21.7,28.9,5,61,39,33,67,59,1014.9,1012.4,25.5,28.4,1,0
20.6,29,6.6,42,20,28,66,59,1016.8,1014.4,26.4,28,1,0
21.4,30.1,0,31,22,22,62,62,1015,1012.9,28.4,28.6,0,0
19.7,28,1,50,31,35,62,60,1015,1013,25.9,26.6,0,0
12.3,23.1,2,48,15,30,32,43,1015.6,1013.2,19.4,22.2,1,0
19.3,29,0,35,17,15,78,43,1014.3,1010.5,22.7,28.8,0,0
18.4,28,0,26,13,20,55,54,1021.4,1017.3,25.8,26.8,0,0
19.3,28.8,0,19,9,13,58,49,1011.2,1008.5,25.9,27.9,0,0
